source_table,source_path,row_index,feature_set,method,target,split,auc,average_precision,spearman_rho,empirical_p_ge_observed,null_auc_p95,source_eta2,n_eval,leakage_penalty,control_bonus,auc_component,ap_component,rho_component,scientific_score,promotion_status
echem_video_embedding_fusion,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/echem_video_embedding_fusion_audit/echem_video_embedding_fusion_metrics.csv,62,video_plus_echem_acquisition,,low_rank_dmd_particle_mse_fraction_of_full_mean,,,,0.1208641624561301,,,0.0,116.0,0.04,0.0,0.5,0.5,0.1208641624561301,0.6471,weak
cycle_state_mode_frequency,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/cycle_state_mode_frequency_bridge/cycle_state_mode_frequency_model_metrics.csv,24,context_only,,mode_fraction__optical_loss_rollout_hard,,,,0.121405538641506,,,0.0,0.0,0.04,0.0,0.5,0.5,0.121405538641506,0.6471,weak
echem_video_embedding_fusion,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/echem_video_embedding_fusion_audit/echem_video_embedding_fusion_metrics.csv,60,video_all,,low_rank_dmd_particle_mse_fraction_of_full_mean,,,,0.1155437862329163,,,0.0,116.0,0.04,0.0,0.5,0.5,0.1155437862329163,0.6466,weak
source_invariant_interpretable_feature,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_invariant_interpretable_feature_audit/interpretable_feature_set_metrics.csv,132,pair::particle_vs_context_mean_slope+particle_norm_range,raw,,raw,0.3520467836257309,0.6953231126587758,-0.2081648925910784,,,0.0,72.0,0.05,0.08,0.3520467836257309,0.6953231126587758,0.2081648925910784,0.6462,weak
echem_video_embedding_fusion,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/echem_video_embedding_fusion_audit/echem_video_embedding_fusion_metrics.csv,15,echem_regime,,transferred_masked_residual_signature,,,,0.1099197570357123,,,0.0,116.0,0.04,0.0,0.5,0.5,0.1099197570357123,0.646,weak
echem_video_embedding_fusion,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/echem_video_embedding_fusion_audit/echem_video_embedding_fusion_metrics.csv,24,video_embedding,,threshold_robust_phase_score,,,,0.1075293218493565,,,0.0,116.0,0.04,0.0,0.5,0.5,0.1075293218493565,0.6458,weak
echem_video_embedding_fusion,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/echem_video_embedding_fusion_audit/echem_video_embedding_fusion_metrics.csv,52,video_embedding,,velocity_particle_mse_fraction_of_full_mean,,,,0.0878049628189239,,,0.0,116.0,0.04,0.0,0.5,0.5,0.0878049628189239,0.6438,weak
source_invariant_video_echem_transfer,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_invariant_video_echem_transfer_audit/source_invariant_video_echem_metrics.csv,38,acquisition_context,source_confound_filter_0.25,future_any_drop_within_16cycles,source_confound_filter_0.25,0.4888888888888888,0.8372616123436752,-0.0156329365977489,0.5409181636726547,0.6375438596491227,0.0,72.0,0.22,0.08,0.4888888888888888,0.8372616123436752,0.0156329365977489,0.6435,weak
echem_video_embedding_fusion,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/echem_video_embedding_fusion_audit/echem_video_embedding_fusion_metrics.csv,69,video_plus_echem_acquisition,,object_mean_residual,,,,0.0830652428599773,,,0.0,116.0,0.04,0.0,0.5,0.5,0.0830652428599773,0.6433,weak
echem_video_embedding_fusion,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/echem_video_embedding_fusion_audit/echem_video_embedding_fusion_metrics.csv,16,video_scalar,,transferred_masked_residual_signature,,,,0.0668487937007204,,,0.0,116.0,0.04,0.0,0.5,0.5,0.0668487937007204,0.6417,weak
cycle_state_mode_frequency,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/cycle_state_mode_frequency_bridge/cycle_state_mode_frequency_model_metrics.csv,15,echem_only,,mode_fraction__near_baseline_or_context_like,,,,-0.0609181686875161,,,0.0,0.0,0.04,0.0,0.5,0.5,0.0609181686875161,0.6411,weak
echem_video_embedding_fusion,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/echem_video_embedding_fusion_audit/echem_video_embedding_fusion_metrics.csv,27,video_plus_echem_acquisition,,threshold_robust_phase_score,,,,-0.0584536041738469,,,0.0,116.0,0.04,0.0,0.5,0.5,0.0584536041738469,0.6408,weak
echem_video_embedding_fusion,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/echem_video_embedding_fusion_audit/echem_video_embedding_fusion_metrics.csv,66,video_embedding,,object_mean_residual,,,,0.053883992526931,,,0.0,116.0,0.04,0.0,0.5,0.5,0.053883992526931,0.6404,weak
echem_video_embedding_fusion,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/echem_video_embedding_fusion_audit/echem_video_embedding_fusion_metrics.csv,61,video_plus_echem,,low_rank_dmd_particle_mse_fraction_of_full_mean,,,,0.0533065815482884,,,0.0,116.0,0.04,0.0,0.5,0.5,0.0533065815482884,0.6403,weak
cycle_state_mode_frequency,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/cycle_state_mode_frequency_bridge/cycle_state_mode_frequency_model_metrics.csv,27,echem_plus_context,,mode_fraction__optical_loss_rollout_hard,,,,0.052030945132074,,,0.0,0.0,0.04,0.0,0.5,0.5,0.052030945132074,0.6402,weak
cycle_state_mode_frequency,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/cycle_state_mode_frequency_bridge/cycle_state_mode_frequency_model_metrics.csv,25,cycle_state_plus_context,,mode_fraction__optical_loss_rollout_hard,,,,0.046249729006288,,,0.0,0.0,0.04,0.0,0.5,0.5,0.046249729006288,0.6396,weak
source_domain_video_echem_adaptation,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_domain_video_echem_adaptation_audit/source_domain_video_echem_metrics.csv,12,echem_regime,acq_resid_coral,future_any_drop_within_16cycles,acq_resid_coral,0.335672514619883,0.77227247143788,-0.23120290441934,,,0.0,72.0,0.04,0.05,0.335672514619883,0.77227247143788,0.23120290441934,0.6391,weak
echem_video_embedding_fusion,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/echem_video_embedding_fusion_audit/echem_video_embedding_fusion_metrics.csv,18,video_all,,transferred_masked_residual_signature,,,,0.039949140909022,,,0.0,116.0,0.04,0.0,0.5,0.5,0.039949140909022,0.639,weak
cycle_state_mode_frequency,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/cycle_state_mode_frequency_bridge/cycle_state_mode_frequency_model_metrics.csv,29,echem_only,,mode_fraction__optical_loss_rollout_hard,,,,-0.02890608062893,,,0.0,0.0,0.04,0.0,0.5,0.5,0.02890608062893,0.6379,weak
cycle_state_mode_frequency,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/cycle_state_mode_frequency_bridge/cycle_state_mode_frequency_model_metrics.csv,28,cycle_state_echem_context,,mode_fraction__optical_loss_rollout_hard,,,,0.023124864503144,,,0.0,0.0,0.04,0.0,0.5,0.5,0.023124864503144,0.6373,weak
signed_loss_source_robustness,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/signed_loss_source_robustness_audit/signed_loss_source_robustness_metrics.csv,25,combined_loss_mechanism_axis,raw,future_any_drop_within_8cycles,,0.6813271604938271,0.6638567418475114,0.3140981511891995,,,0.5562903793484213,72.0,0.3091,0.0,0.6813271604938271,0.6638567418475114,0.3140981511891995,0.636,leakage_guarded
echem_video_embedding_fusion,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/echem_video_embedding_fusion_audit/echem_video_embedding_fusion_metrics.csv,45,video_embedding,,persistence_particle_mse_fraction_of_full_mean,,,,-0.0091615875277965,,,0.0,116.0,0.04,0.0,0.5,0.5,0.0091615875277965,0.6359,weak
source_invariant_interpretable_feature,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_invariant_interpretable_feature_audit/interpretable_feature_set_metrics.csv,133,trio::particle_std_diff_positive_fraction+particle_vs_context_mean_last_minus_first+particle_gradient_std,raw,,raw,0.3263157894736841,0.728776282741795,-0.2443674826069181,,,0.0,72.0,0.05,0.08,0.3263157894736841,0.728776282741795,0.2443674826069181,0.6358,weak
temporal_directionality_physics,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/temporal_directionality_physics_audit/temporal_directionality_model_metrics.csv,4,logistic_l2,logistic_l2,past_any_drop_within_4cycles,cycleNo,,,,,,0.0,69.0,0.04,0.0,0.5,0.5,0.0,0.635,weak
temporal_directionality_physics,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/temporal_directionality_physics_audit/temporal_directionality_model_metrics.csv,5,random_forest,random_forest,past_any_drop_within_4cycles,cycleNo,,,,,,0.0,69.0,0.04,0.0,0.5,0.5,0.0,0.635,weak
temporal_directionality_physics,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/temporal_directionality_physics_audit/temporal_directionality_model_metrics.csv,6,logistic_l2,logistic_l2,past_any_drop_within_8cycles,cycleNo,,,,,,0.0,69.0,0.04,0.0,0.5,0.5,0.0,0.635,weak
temporal_directionality_physics,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/temporal_directionality_physics_audit/temporal_directionality_model_metrics.csv,7,random_forest,random_forest,past_any_drop_within_8cycles,cycleNo,,,,,,0.0,69.0,0.04,0.0,0.5,0.5,0.0,0.635,weak
cycle_state_mode_frequency,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/cycle_state_mode_frequency_bridge/cycle_state_mode_frequency_model_metrics.csv,0,cycle_state_only,,macro_mode_fraction,,,,,,,0.0,0.0,0.04,0.0,0.5,0.5,0.0,0.635,weak
cycle_state_mode_frequency,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/cycle_state_mode_frequency_bridge/cycle_state_mode_frequency_model_metrics.csv,1,context_only,,macro_mode_fraction,,,,,,,0.0,0.0,0.04,0.0,0.5,0.5,0.0,0.635,weak
cycle_state_mode_frequency,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/cycle_state_mode_frequency_bridge/cycle_state_mode_frequency_model_metrics.csv,2,cycle_state_plus_context,,macro_mode_fraction,,,,,,,0.0,0.0,0.04,0.0,0.5,0.5,0.0,0.635,weak
cycle_state_mode_frequency,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/cycle_state_mode_frequency_bridge/cycle_state_mode_frequency_model_metrics.csv,3,cycle_state_echem_context,,macro_mode_fraction,,,,,,,0.0,0.0,0.04,0.0,0.5,0.5,0.0,0.635,weak
cycle_state_mode_frequency,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/cycle_state_mode_frequency_bridge/cycle_state_mode_frequency_model_metrics.csv,4,echem_only,,macro_mode_fraction,,,,,,,0.0,0.0,0.04,0.0,0.5,0.5,0.0,0.635,weak
cycle_state_mode_frequency,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/cycle_state_mode_frequency_bridge/cycle_state_mode_frequency_model_metrics.csv,5,echem_plus_context,,macro_mode_fraction,,,,,,,0.0,0.0,0.04,0.0,0.5,0.5,0.0,0.635,weak
signed_loss_source_robustness,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/signed_loss_source_robustness_audit/signed_loss_source_robustness_metrics.csv,26,combined_loss_mechanism_axis,source_mean_only,future_any_drop_within_8cycles,,0.7569444444444444,0.71831677094835,0.4634059754030105,,,1.0,72.0,0.42,0.0,0.7569444444444444,0.71831677094835,0.4634059754030105,0.6347,leakage_guarded
signed_loss_source_robustness,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/signed_loss_source_robustness_audit/signed_loss_source_robustness_metrics.csv,34,echem_degraded_state_axis,within_source_rank,future_any_drop_within_8cycles,,0.5208333333333334,0.5797989821209636,0.0361708404531076,,,0.1022096528534607,72.0,0.1456,0.05,0.5208333333333334,0.5797989821209636,0.0361708404531076,0.6318,weak
acquisition_residualized_video_echem,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/acquisition_residualized_video_echem_warning/acquisition_residualized_video_echem_metrics.csv,16,video_embedding,,future_any_drop_within_8cycles,source_stem,0.507716049382716,0.5506469293167512,0.0133658787740084,,,0.0,72.0,0.12,0.05,0.507716049382716,0.5506469293167512,0.0133658787740084,0.6318,weak
source_invariant_video_echem_transfer,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_invariant_video_echem_transfer_audit/source_invariant_video_echem_metrics.csv,34,acquisition_context,source_mean_resid_2,future_any_drop_within_16cycles,source_mean_resid_2,0.4327485380116959,0.7876354043866605,-0.0946204057232174,0.780439121756487,0.6411111111111109,0.0,72.0,0.22,0.13,0.4327485380116959,0.7876354043866605,0.0946204057232174,0.6279,weak
source_invariant_interpretable_feature,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_invariant_interpretable_feature_audit/interpretable_feature_set_metrics.csv,136,pair::particle_prior_area_fraction+particle_vs_context_mean_diff_q10,raw,,raw,0.3076023391812865,0.7419605580549962,-0.2706966389820743,,,0.0,72.0,0.05,0.08,0.3076023391812865,0.7419605580549962,0.2706966389820743,0.6244,weak
source_invariant_physical_family,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_invariant_physical_family_audit/source_invariant_family_metrics.csv,14,source_mean_resid_4,source_mean_resid_4,future_any_drop_within_8cycles,source_mean_resid_4,0.3996913580246914,0.4437665524847176,-0.1737564240621103,,,0.0,72.0,0.08,0.13,0.3996913580246914,0.4437665524847176,0.1737564240621103,0.6224,weak
source_invariant_interpretable_feature,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_invariant_interpretable_feature_audit/interpretable_feature_set_metrics.csv,135,pair::particle_norm_max+particle_vs_context_mean_first_mean,raw,,raw,0.3192982456140351,0.7069848950494804,-0.2542409162476017,,,0.0,72.0,0.05,0.08,0.3192982456140351,0.7069848950494804,0.2542409162476017,0.6222,weak
source_domain_video_echem_adaptation,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_domain_video_echem_adaptation_audit/source_domain_video_echem_metrics.csv,18,video_plus_echem,acq_resid_coral,future_any_drop_within_16cycles,acq_resid_coral,0.3111111111111111,0.768530206745814,-0.2657599221617325,0.9860279441117764,0.6339766081871344,0.0,72.0,0.04,0.05,0.3111111111111111,0.768530206745814,0.2657599221617325,0.6167,weak
acquisition_residualized_video_echem,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/acquisition_residualized_video_echem_warning/acquisition_residualized_video_echem_metrics.csv,10,video_plus_echem,,future_any_drop_within_8cycles,cycleNo,0.4976851851851851,0.5385719960782966,-0.0040098925780206,,,0.0,72.0,0.12,0.05,0.4976851851851851,0.5385719960782966,0.0040098925780206,0.6166,weak
source_domain_video_echem_adaptation,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_domain_video_echem_adaptation_audit/source_domain_video_echem_metrics.csv,7,echem_regime,raw,future_any_drop_within_16cycles,raw,0.4105263157894736,0.8083206348218641,-0.125983544746569,,,0.0,72.0,0.09,0.0,0.4105263157894736,0.8083206348218641,0.125983544746569,0.616,weak
source_invariant_interpretable_feature,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_invariant_interpretable_feature_audit/interpretable_feature_set_metrics.csv,142,pair::particle_prior_area_fraction+particle_vs_context_mean_std,raw,,raw,0.2970760233918128,0.7378302384499491,-0.2855067894430996,,,0.0,72.0,0.05,0.08,0.2970760233918128,0.7378302384499491,0.2855067894430996,0.6139,weak
source_invariant_interpretable_feature,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_invariant_interpretable_feature_audit/interpretable_feature_set_metrics.csv,139,single::particle_gradient_diff_abs_mean,raw,,raw,0.2994152046783626,0.7229235252698245,-0.2822156448962051,,,0.0,72.0,0.05,0.08,0.2994152046783626,0.7229235252698245,0.2822156448962051,0.6107,weak
source_invariant_interpretable_feature,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_invariant_interpretable_feature_audit/interpretable_feature_set_metrics.csv,143,pair::particle_prior_area_fraction+particle_vs_context_mean_diff_q90,raw,,raw,0.2923976608187134,0.7108598689670145,-0.2920890785368886,,,0.0,72.0,0.05,0.08,0.2923976608187134,0.7108598689670145,0.2920890785368886,0.6004,weak
source_invariant_physical_family,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_invariant_physical_family_audit/source_invariant_family_metrics.csv,40,raw,raw,future_any_drop_within_16cycles,raw,0.3052631578947368,0.6737277946133844,-0.2739877835289688,0.9880239520958084,0.6292397660818713,0.0,72.0,0.05,0.08,0.3052631578947368,0.6737277946133844,0.2739877835289688,0.5985,weak
source_invariant_interpretable_feature,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_invariant_interpretable_feature_audit/interpretable_feature_set_metrics.csv,138,family::norm_heterogeneity,raw,,raw,0.3052631578947368,0.6737277946133844,-0.2739877835289688,,,0.0,72.0,0.05,0.08,0.3052631578947368,0.6737277946133844,0.2739877835289688,0.5985,weak
acquisition_residualized_video_physics,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/acquisition_residualized_video_physics_benchmark/acquisition_residualized_metrics.csv,30,residualized_residual_dictionary,,future_any_drop_within_16cycles,,0.3146198830409357,0.7054715187189178,-0.2608232053413907,,,0.0,72.0,0.04,0.05,0.3146198830409357,0.7054715187189178,0.2608232053413907,0.5976,weak
source_invariant_interpretable_feature,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_invariant_interpretable_feature_audit/interpretable_feature_set_metrics.csv,141,pair::particle_norm_mean+particle_vs_context_mean_std,raw,,raw,0.2970760233918129,0.6829180950105795,-0.2855067894430996,,,0.0,72.0,0.05,0.08,0.2970760233918129,0.6829180950105795,0.2855067894430996,0.5946,weak
source_invariant_video_echem_transfer,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_invariant_video_echem_transfer_audit/source_invariant_video_echem_metrics.csv,36,acquisition_context,source_mean_resid_8,future_any_drop_within_16cycles,source_mean_resid_8,0.3953216374269006,0.7837299058192777,-0.1472787184735297,0.8822355289421158,0.6505263157894735,0.0,72.0,0.22,0.13,0.3953216374269006,0.7837299058192777,0.1472787184735297,0.5944,weak
signed_loss_source_robustness,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/signed_loss_source_robustness_audit/signed_loss_source_robustness_metrics.csv,41,rollout_difficulty_axis,source_mean_only,future_any_drop_within_8cycles,,0.7152777777777778,0.7244565217391304,0.3882590604727927,,,1.0000000000000009,72.0,0.42,0.0,0.7152777777777778,0.7244565217391304,0.3882590604727927,0.5877,leakage_guarded
source_invariant_interpretable_feature,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_invariant_interpretable_feature_audit/interpretable_feature_set_metrics.csv,146,single::particle_norm_max,source_confound_filter_0.50,,source_confound_filter_0.50,0.2263157894736842,0.6922475610088521,-0.3859491925287899,,,0.0,72.0,0.0,0.08,0.2263157894736842,0.6922475610088521,0.3859491925287899,0.5872,weak
source_invariant_physical_family,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_invariant_physical_family_audit/source_invariant_family_metrics.csv,19,source_confound_filter_0.50,source_confound_filter_0.50,future_any_drop_within_8cycles,source_confound_filter_0.50,0.3973765432098765,0.4645517043959489,-0.1777661876943129,,,0.0,72.0,0.08,0.08,0.3973765432098765,0.4645517043959489,0.1777661876943129,0.5777,weak
source_invariant_interpretable_feature,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_invariant_interpretable_feature_audit/interpretable_feature_set_metrics.csv,144,pair::particle_vs_context_mean_slope+particle_norm_max,raw,,raw,0.27953216374269,0.6676762575713423,-0.3101903735448085,,,0.0,72.0,0.05,0.08,0.27953216374269,0.6676762575713423,0.3101903735448085,0.5742,weak
signed_loss_source_robustness,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/signed_loss_source_robustness_audit/signed_loss_source_robustness_metrics.csv,49,signed_optical_loss_axis,within_source_rank,future_any_drop_within_8cycles,,0.4729938271604939,0.4739921401519387,-0.0468302966113002,,,0.0367983890417204,72.0,0.1292,0.05,0.4729938271604939,0.4739921401519387,0.0468302966113002,0.5644,weak
source_invariant_video_echem_transfer,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_invariant_video_echem_transfer_audit/source_invariant_video_echem_metrics.csv,39,acquisition_context,source_confound_filter_0.50,future_any_drop_within_16cycles,source_confound_filter_0.50,0.4152046783625731,0.7899052276195027,-0.1193039898249263,0.812375249500998,0.6316374269005847,0.0,72.0,0.22,0.08,0.4152046783625731,0.7899052276195027,0.1193039898249263,0.5636,weak
