roi_id,cycleNo,source_stem,local_cycle_index,expansion_cycle_rank,object_candidate_rank,selection_reason,event_relative_bin,cohort_role,cycles_to_next_event,cycles_since_prev_event,future_event_within_32cycles,past_event_within_16cycles,already_in_existing_video_cohort,validation_score,validation_label,object_x_full_approx,object_y_full_approx,object_area_ds_px,object_mean_residual,object_mean_abs_z,crop_x0,crop_y0,crop_x1,crop_y1,crop_size_full,output_size,n_frames,first_frame_index,last_frame_index,roi_mean_first,roi_mean_last,roi_mean_delta_last_minus_first,roi_norm_mean_first,roi_norm_mean_last,roi_norm_mean_delta_last_minus_first,stage_drift_xy_sampled,future_any_drop_within_8cycles,future_any_drop_within_16cycles,any_abrupt_drop,npz_path,preview_png,status,timing_elapsed_s,timing_dt_median_s,timing_dt_max_to_median_ratio,pixel_size_um,thr30_radius2_slope_px2_per_s,thr30_radius2_slope_r2,thr30_radius2_slope_n,thr30_radius2_slope_boot_p05_px2_per_s,thr30_radius2_slope_boot_p50_px2_per_s,thr30_radius2_slope_boot_p95_px2_per_s,thr30_apparent_D_um2_per_s,thr30_apparent_D_boot_p05_um2_per_s,thr30_apparent_D_boot_p50_um2_per_s,thr30_apparent_D_boot_p95_um2_per_s,thr30_frac_mean,thr30_frac_delta,thr50_radius2_slope_px2_per_s,thr50_radius2_slope_r2,thr50_radius2_slope_n,thr50_radius2_slope_boot_p05_px2_per_s,thr50_radius2_slope_boot_p50_px2_per_s,thr50_radius2_slope_boot_p95_px2_per_s,thr50_apparent_D_um2_per_s,thr50_apparent_D_boot_p05_um2_per_s,thr50_apparent_D_boot_p50_um2_per_s,thr50_apparent_D_boot_p95_um2_per_s,thr50_frac_mean,thr50_frac_delta,thr70_radius2_slope_px2_per_s,thr70_radius2_slope_r2,thr70_radius2_slope_n,thr70_radius2_slope_boot_p05_px2_per_s,thr70_radius2_slope_boot_p50_px2_per_s,thr70_radius2_slope_boot_p95_px2_per_s,thr70_apparent_D_um2_per_s,thr70_apparent_D_boot_p05_um2_per_s,thr70_apparent_D_boot_p50_um2_per_s,thr70_apparent_D_boot_p95_um2_per_s,thr70_frac_mean,thr70_frac_delta
source_balanced_cycle36_rank41_obj2_5_c2_x10_260623,36.0,5_c2_x10_260623,1,41,2,source_fill,far_pre_event_17_32,source_balanced_pre_event_sampling,24.0,,1.0,0.0,True,23.48586016770073,source_balanced_pre_event_candidate,564.9166666666666,170.08333333333334,48.0,10704.7685546875,25.607177734375,469,74,661,266,192,96,96,927,1854,8486.265625,8484.666015625,-1.599609375,0.0905416309833526,0.0904764235019683,-6.520748138427734e-05,0.2692582403567336,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle36_rank41_obj2_5_c2_x10_260623.npz,,ok,9310.508072059602,100.34181477874517,1.0075150988087316,0.096,0.0006295123324616922,0.4061684082865199,96,0.0004840948266884431,0.0006241728552557561,0.0007657387962882767,1.450396413991739e-06,1.1153544806901728e-06,1.438094258509262e-06,1.7642621866481897e-06,0.7435122079089274,-0.009436788496105408,0.0004103894610034413,0.08690385920725707,96,0.00014619801692908633,0.0004057553977886055,0.0006767765204476427,9.455373181519287e-07,3.3684023100461493e-07,9.34860436504947e-07,1.5592931031113689e-06,0.49622871729578594,-0.0019472738166567138,-3.693625752760149e-05,0.00016502293964915093,96,-0.000467905885890902,-2.6589948992029195e-05,0.000475742446315989,-8.510113734359384e-08,-1.0780551610926383e-06,-6.126324247763526e-08,1.0961105963120388e-06,0.33012532454563615,0.0019472738166566583
source_balanced_cycle38_rank42_obj1_5_c2_x10_260623,38.0,5_c2_x10_260623,3,42,1,far_pre_event_17_32,far_pre_event_17_32,source_balanced_pre_event_sampling,22.0,,1.0,0.0,True,22.46916953650301,source_balanced_pre_event_candidate,1174.8169014084508,1026.5915492957747,71.0,8483.4208984375,20.641084671020508,1079,931,1271,1123,192,96,96,2783,3710,8176.65625,8201.98046875,25.32421875,0.0772308409214019,0.0787855982780456,0.0015547573566436,0.2500000000000227,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle38_rank42_obj1_5_c2_x10_260623.npz,,ok,9317.483525959775,100.2946880273521,1.011278193155108,0.096,0.00025515988491435065,0.014050697502762666,96,-0.0001553615045949405,0.00022987911758082588,0.0006692930542111339,5.878883748426639e-07,-3.579529065867429e-07,5.296414869062229e-07,1.5420511969024526e-06,0.7608769597563411,0.008388256440982622,0.0005483191003403337,0.12972640635464638,96,0.00026289083903708135,0.0005488859984973161,0.0008136864440597277,1.2633272071841288e-06,6.057004931414354e-07,1.2646333405378163e-06,1.8747335671136127e-06,0.5129677826043539,0.014379868184541622,0.0013814736628832128,0.16331486108995197,96,0.0006362770826847434,0.0013824091929079264,0.002087159741574162,3.1829153192829224e-06,1.4659823985056487e-06,3.1850707804598628e-06,4.80881604458687e-06,0.34791136159376873,0.007639304973037719
source_balanced_cycle38_rank42_obj2_5_c2_x10_260623,38.0,5_c2_x10_260623,3,42,2,far_pre_event_17_32,far_pre_event_17_32,source_balanced_pre_event_sampling,22.0,,1.0,0.0,True,22.455762396322253,source_balanced_pre_event_candidate,1322.8,107.92941176470588,170.0,4584.2939453125,15.85906219482422,1227,12,1419,204,192,96,96,2783,3710,8707.32421875,8710.0673828125,2.7431640625,0.0739196687936782,0.0740390717983245,0.0001194030046463,0.2500000000000227,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle38_rank42_obj2_5_c2_x10_260623.npz,,ok,9317.483525959775,100.2946880273521,1.011278193155108,0.096,-0.0001045445167700287,0.00662170785559546,96,-0.0003115684712408558,-0.00011119899442424106,0.00011818338324300359,-2.4087056663814615e-07,-7.178537577389319e-07,-2.562024831534514e-07,2.7229451499188027e-07,0.7315773542041143,0.006740563211503847,-0.00012400535151973878,0.003775417767708955,96,-0.0005242244119992712,-0.00014001942059299542,0.00026197545497955464,-2.8570832990147817e-07,-1.2078130452463209e-06,-3.2260474504626144e-07,6.035914482728939e-07,0.5306695626123428,0.010784901138406244,-0.00040372207490087806,0.014150726554226445,96,-0.0009244672376740407,-0.0004148784583696762,0.00019580627993258747,-9.301756605716231e-07,-2.1299725156009896e-06,-9.558799680837339e-07,4.5113766896468155e-07,0.3288926752546435,0.006890353505092817
source_balanced_cycle40_rank43_obj1_5_c2_x10_260623,40.0,5_c2_x10_260623,5,43,1,source_fill,far_pre_event_17_32,source_balanced_pre_event_sampling,20.0,,1.0,0.0,True,23.65418882382201,source_balanced_pre_event_candidate,563.8367346938776,158.77551020408163,49.0,10582.173828125,26.109039306640625,468,63,660,255,192,96,96,4639,5566,8469.705078125,8470.55859375,0.853515625,0.0946448072791099,0.0944707095623016,-0.0001740977168083,0.2500000000000227,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle40_rank43_obj1_5_c2_x10_260623.npz,,ok,9322.243530230597,100.38892000354826,1.0126763335730171,0.096,8.266666730299983e-05,0.009366554626902057,96,-0.00012979989152242784,7.819905958356474e-05,0.000253628039489035,1.904640014661116e-07,-2.990589500676738e-07,1.8017063328053315e-07,5.843590029827367e-07,0.7729584831236269,0.011533852606351092,0.0010464905356767792,0.11396133671255482,96,0.00044345275754398674,0.001094733598965905,0.0017829960315862226,2.4111141941992994e-06,1.0217151533813454e-06,2.522266212017445e-06,4.108022856774657e-06,0.5172492884961054,0.009736369083283403,0.0015438734417056287,0.0534514529594603,96,0.00010778663680025784,0.0015578246398680385,0.0031972155648941764,3.557084409689769e-06,2.4834041118779405e-07,3.589227970255961e-06,7.366384661516182e-06,0.3396713351308169,0.005242660275614153
source_balanced_cycle40_rank43_obj2_5_c2_x10_260623,40.0,5_c2_x10_260623,5,43,2,source_fill,far_pre_event_17_32,source_balanced_pre_event_sampling,20.0,,1.0,0.0,True,22.6474034697134,source_balanced_pre_event_candidate,1323.9779005524863,102.5414364640884,181.0,4553.904296875,15.880654335021973,1228,7,1420,199,192,96,96,4639,5566,8693.611328125,8704.9453125,11.333984375,0.0726907029747963,0.0732521116733551,0.0005614086985588,0.2500000000000227,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle40_rank43_obj2_5_c2_x10_260623.npz,,ok,9322.243530230597,100.38892000354826,1.0126763335730171,0.096,0.00035092801032197073,0.08249969227475362,96,8.118911895502398e-05,0.0003350348122937308,0.0005986623207851349,8.085381357818205e-07,1.8705973007237527e-07,7.719202075247559e-07,1.379317987088951e-06,0.7458838875574196,0.012582384661473989,0.0003357879744601067,0.05435945920143892,96,0.0001105934407577023,0.0003202957118424645,0.0005650991533961681,7.73655493156086e-07,2.548072875057461e-07,7.379613200850382e-07,1.3019884494247713e-06,0.5380826218294388,0.009586578789694433,-0.0008845570808830787,0.1230259436691935,96,-0.0013468123663528603,-0.0008809960800094973,-0.00044039073116220785,-2.0380195143546134e-06,-3.1030556920769904e-06,-2.0298149683418817e-06,-1.014660244597727e-06,0.3330399940083883,0.0005991611743558778
source_balanced_cycle42_rank44_obj1_5_c2_x10_260623,42.0,5_c2_x10_260623,7,44,1,source_fill,far_pre_event_17_32,source_balanced_pre_event_sampling,18.0,,1.0,0.0,True,26.434600093654183,source_balanced_pre_event_candidate,563.0,161.125,32.0,15272.9765625,36.92790222167969,467,65,659,257,192,96,96,6495,7422,8467.095703125,8464.365234375,-2.73046875,0.092874139547348,0.09253391623497,-0.0003402233123779,0.2499999999999317,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle42_rank44_obj1_5_c2_x10_260623.npz,,ok,9327.122775023803,100.43605452403426,1.0119664193228648,0.096,0.0002865464607929973,0.07760779584724753,96,0.0001316513129494538,0.0002856191022107041,0.0004507022265307006,6.602030456670657e-07,3.033246250355416e-07,6.580664114934624e-07,1.038417929926734e-06,0.756135160774915,0.016327142001198336,0.0005426305397453262,0.09740623828531147,96,0.0001581635773149386,0.0005493590493109509,0.0009708829535490243,1.2502207635732316e-06,3.6440888213361853e-07,1.2657232496124308e-06,2.236914324976952e-06,0.504891589275015,0.005242660275614097,0.0006797164381804895,0.07750654367265564,96,8.93751664281426e-05,0.0006876398411830903,0.0012071909082130778,1.566066673567848e-06,2.0592038345044057e-07,1.58432219408584e-06,2.7813678525229315e-06,0.33410256890353507,-0.0007489514679448472
source_balanced_cycle42_rank44_obj2_5_c2_x10_260623,42.0,5_c2_x10_260623,7,44,2,source_fill,far_pre_event_17_32,source_balanced_pre_event_sampling,18.0,,1.0,0.0,True,22.861196230251345,source_balanced_pre_event_candidate,1323.572327044025,98.38993710691824,159.0,5314.34375,17.366104125976562,1228,2,1420,194,192,96,96,6495,7422,8696.546875,8705.6923828125,9.1455078125,0.0736193731427192,0.0741531550884246,0.0005337819457054,0.2499999999999317,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle42_rank44_obj2_5_c2_x10_260623.npz,,ok,9327.122775023803,100.43605452403426,1.0119664193228648,0.096,-0.00018385546267941742,0.005391465089642944,96,-0.0006976242670320512,-0.00018232084959420462,0.00026661451057554303,-4.2360298601337776e-07,-1.607326311241846e-06,-4.2006723746504746e-07,6.142798323660512e-07,0.7284442405632113,0.02082085080886764,-0.0003860079082639895,0.010551073143490464,96,-0.0010078640173606138,-0.0003628668358207627,0.00030145046261063094,-8.893622206402318e-07,-2.322118695998854e-06,-8.360451897310372e-07,6.945418658548937e-07,0.5230895496305172,0.011084481725584183,-0.0006723761882485111,0.12592794100013516,96,-0.0010822929624196504,-0.0006731160372823403,-0.0002417801374394728,-1.5491547377245695e-06,-2.4936029854148745e-06,-1.550859349898512e-06,-5.570614366605454e-07,0.32792683992410626,0.007639304973037775
source_balanced_cycle44_rank45_obj1_5_c2_x10_260623,44.0,5_c2_x10_260623,9,45,1,mid_pre_event_9_16,mid_pre_event_9_16,source_balanced_pre_event_sampling,16.0,,1.0,0.0,True,24.448438007843635,source_balanced_pre_event_candidate,564.1818181818181,155.1818181818182,44.0,11780.9072265625,28.238563537597656,468,59,660,251,192,96,96,8351,9278,8453.23046875,8451.267578125,-1.962890625,0.0908736214041709,0.0907654762268066,-0.0001081451773643,0.2915475947422533,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle44_rank45_obj1_5_c2_x10_260623.npz,,ok,9321.254368327558,100.15329805202782,1.0157643930894653,0.096,-0.0003800304484462923,0.1562856014918863,96,-0.0005322507829457586,-0.0003768026142462918,-0.00023282875299454896,-8.755901532202575e-07,-1.2263058039070279e-06,-8.681532232234563e-07,-5.364374468994408e-07,0.7380495431396046,-0.0029958058717795,-0.00018898769647368783,0.019282981596773885,96,-0.00043755610442962047,-0.00017742131417994368,9.032172877126021e-05,-4.354276526753768e-07,-1.0081292646058456e-06,-4.0877870787059026e-07,2.0810126308898353e-07,0.4975253395246655,0.0017974835230677444,-0.00011029122470718525,0.005708536854203361,96,-0.00033772560141083995,-0.00010019718634748148,0.00015317378411844082,-2.541109817253548e-07,-7.781197856505753e-07,-2.3085431734459732e-07,3.5291239860888764e-07,0.33007071350109846,0.0014979029358898055
source_balanced_cycle44_rank45_obj2_5_c2_x10_260623,44.0,5_c2_x10_260623,9,45,2,mid_pre_event_9_16,mid_pre_event_9_16,source_balanced_pre_event_sampling,16.0,,1.0,0.0,True,25.00497740839979,source_balanced_pre_event_candidate,1178.0,578.0,32.0,13139.0234375,31.44757652282715,1082,482,1274,674,192,96,96,8351,9278,8017.73974609375,8012.58935546875,-5.150390625,0.0801354795694351,0.0797403678297996,-0.0003951117396354,0.2915475947422533,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle44_rank45_obj2_5_c2_x10_260623.npz,,ok,9321.254368327558,100.15329805202782,1.0157643930894653,0.096,6.96559850707824e-05,0.0060362328921389485,96,-9.428279120606535e-05,7.636330279201401e-05,0.00023123088032487996,1.6048738960308265e-07,-2.1722755093877456e-07,1.7594104963280028e-07,5.327559482685234e-07,0.7464331186339125,0.00014979029358896945,-5.537238955268054e-05,0.0010621321260099181,96,-0.0005026389099542751,-7.122802127413651e-05,0.0003237840947703044,-1.2757798552937598e-07,-1.15808004853465e-06,-1.6410936101561052e-07,7.459985543507814e-07,0.523772967845017,-0.006890353505092872,0.00047589033866002095,0.03409829222258043,96,-6.711267795493113e-05,0.00048270406742199705,0.0009748105082861311,1.0964513402726884e-06,-1.5462761000816134e-07,1.1121501713402812e-06,2.245963411091246e-06,0.34353467645296587,-0.0008987417615338722
source_balanced_cycle46_rank46_obj1_6_c2_x10_270623_2,46.0,6_c2_x10_270623_2,1,46,1,source_fill,mid_pre_event_9_16,source_balanced_pre_event_sampling,14.0,,1.0,0.0,True,24.77731787589997,source_balanced_pre_event_candidate,568.1,165.3,40.0,12319.0537109375,29.939472198486328,472,69,664,261,192,96,96,925,1850,8456.962890625,8464.3984375,7.435546875,0.0933477580547332,0.0939619913697242,0.0006142333149909,0.2236067977498773,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle46_rank46_obj1_6_c2_x10_270623_2.npz,,ok,9259.39503422007,100.08257881551981,1.0009417967726928,0.096,0.00011122514909192695,0.0058802992986803915,96,-0.00019973352593651033,0.00010747965503521451,0.00042659144594758456,2.562627435077997e-07,-4.601860437577198e-07,2.4763312520113423e-07,9.828666914632348e-07,0.7433655382464549,0.005542240862792092,0.00139758152746104,0.48218890464903075,96,0.0011671263325998776,0.0013927606107113273,0.0016269022803444173,3.2200278392702365e-06,2.689059070310118e-06,3.208920447078898e-06,3.7483828539135377e-06,0.5033952466546835,0.0058418214499700305,0.0020172008763048575,0.5904334141165127,96,0.0017074066248344818,0.002035899185455151,0.0024166695141272982,4.647630819006392e-06,3.9338648636186465e-06,4.690711723288668e-06,5.568006560549295e-06,0.33490925204713395,0.008088675853804628
source_balanced_cycle46_rank46_obj2_6_c2_x10_270623_2,46.0,6_c2_x10_270623_2,1,46,2,source_fill,mid_pre_event_9_16,source_balanced_pre_event_sampling,14.0,,1.0,0.0,True,22.837911736226303,source_balanced_pre_event_candidate,1181.2923076923078,1026.7076923076922,65.0,8843.2275390625,21.660539627075195,1085,931,1277,1123,192,96,96,925,1850,8195.3046875,8184.2958984375,-11.0087890625,0.079783096909523,0.0789507254958152,-0.0008323714137077,0.2236067977498773,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle46_rank46_obj2_6_c2_x10_270623_2.npz,,ok,9259.39503422007,100.08257881551981,1.0009417967726928,0.096,0.00020763937362774923,0.004850714433020986,96,-0.0004126167367188918,0.00022981202163306196,0.0008848562174338239,4.784011168383342e-07,-9.506689614003267e-07,5.294868978425748e-07,2.0387087249675305e-06,0.7507208657878971,-0.006740563211503847,-0.0005227455686975156,0.031061841111418742,96,-0.0010931220875754117,-0.0005647600780765765,9.3340156877229e-05,-1.204405790279076e-06,-2.5185532897737487e-06,-1.3012072198884325e-06,2.1505572144513562e-07,0.5031471564809267,-0.008238466147393653,-0.0009855709100606935,0.027536295019926715,96,-0.002258896054183409,-0.001048126618376513,0.0002868497660198462,-2.270755376779838e-06,-5.204496508838574e-06,-2.4148837287394862e-06,6.609018609097256e-07,0.33991006341122426,-0.006740563211503903
source_balanced_cycle48_rank47_obj1_6_c2_x10_270623_2,48.0,6_c2_x10_270623_2,3,47,1,source_fill,mid_pre_event_9_16,source_balanced_pre_event_sampling,12.0,,1.0,0.0,True,24.28920753000056,source_balanced_pre_event_candidate,568.0,168.57142857142858,42.0,11736.1220703125,28.12982177734375,472,73,664,265,192,96,96,2776,3701,8461.55078125,8459.6240234375,-1.9267578125,0.0897515788674354,0.0896722748875618,-7.930397987365723e-05,0.2915475947422533,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle48_rank47_obj1_6_c2_x10_270623_2.npz,,ok,9259.324465777725,100.08260062523186,1.0009418815084221,0.096,0.000146769604724813,0.009887145534243191,96,-0.00012429598955394537,0.0001487042306185592,0.00045131430437651235,3.3815716928596913e-07,-2.863779599322901e-07,3.426145473451604e-07,1.0398281572834845e-06,0.7441706610744957,-0.008538046734571592,0.0007382047047098906,0.14378221936187108,96,0.0004241456784227529,0.0007449546689848185,0.0010342157293247536,1.700823639651588e-06,9.772316430860226e-07,1.716375557341022e-06,2.3828330403642325e-06,0.503899228579988,-0.004793289394847244,0.0009290681939701388,0.23061661208226525,96,0.0005825570559607693,0.0009283294849936918,0.0012741257988453018,2.1405731189072e-06,1.3422114569336125e-06,2.138871133425466e-06,2.9355858405395754e-06,0.3348249950069902,0.0
source_balanced_cycle48_rank47_obj2_6_c2_x10_270623_2,48.0,6_c2_x10_270623_2,3,47,2,source_fill,mid_pre_event_9_16,source_balanced_pre_event_sampling,12.0,,1.0,0.0,True,22.967050802569503,source_balanced_pre_event_candidate,1181.904761904762,1030.7301587301588,63.0,9197.29296875,22.143524169921875,1086,935,1278,1127,192,96,96,2776,3701,8205.1943359375,8194.6630859375,-10.53125,0.0802603513002395,0.0794710293412208,-0.0007893219590187,0.2915475947422533,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle48_rank47_obj2_6_c2_x10_270623_2.npz,,ok,9259.324465777725,100.08260062523186,1.0009418815084221,0.096,0.00045514853596882114,0.026104255378016084,96,-0.0001070571639145627,0.00047287239100840593,0.001065150447136428,1.048662226872164e-06,-2.4665970565915247e-07,1.0894979888833673e-06,2.4541066302023304e-06,0.7521969243059717,-0.0071899340922708666,-5.928852496431079e-05,0.00035729391989525183,96,-0.0006782349704811981,-7.782094249893392e-05,0.0005562219145983608,-1.3660076151777208e-07,-1.5626533719886804e-06,-1.7929945151754374e-07,1.2815352912346232e-06,0.5063067954863191,-0.005991611743559,-0.00048022878466403755,0.007635913351294099,96,-0.0016447744038252028,-0.0004306541664206195,0.0005609531088542858,-1.1064471198659426e-06,-3.7895602264132674e-06,-9.922271994331073e-07,1.2924359628002745e-06,0.3440636234272019,-0.007938885560215714
source_balanced_cycle50_rank48_obj1_6_c2_x10_270623_2,50.0,6_c2_x10_270623_2,5,48,1,mid_pre_event_9_16,mid_pre_event_9_16,source_balanced_pre_event_sampling,10.0,,1.0,0.0,False,24.784156436692435,source_balanced_pre_event_candidate,568.5,172.1,40.0,12121.5986328125,28.8604736328125,472,76,664,268,192,96,96,4628,5552,8452.244140625,8454.025390625,1.78125,0.089024543762207,0.089217722415924,0.000193178653717,0.2915475947422533,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle50_rank48_obj1_6_c2_x10_270623_2.npz,,ok,9249.356585204601,100.08260188810527,1.0007064212607877,0.096,1.1271092974100945e-05,6.100671325015572e-05,96,-0.0003123027980878355,1.3861611998835723e-05,0.00031038127645243444,2.5968598212328578e-08,-7.19545646794373e-07,3.1937154045317506e-08,7.15118460946409e-07,0.7472179573596964,-0.0011983223487118666,0.0003180768399332473,0.014657264754419086,96,-0.00012939416622064599,0.00034593824027933924,0.0007665068987218659,7.328490392062017e-07,-2.981241589723684e-07,7.970417056035976e-07,1.7660318946551791e-06,0.5061023941481925,0.003145596165368525,0.000543591859471145,0.03774713141226027,96,2.499665022569451e-05,0.0005390444485238949,0.0010340954230808736,1.2524356442215182e-06,5.759228212000016e-08,1.2419584093990539e-06,2.3825558547783327e-06,0.33463151587777107,0.0043439185140802805
source_balanced_cycle50_rank48_obj2_6_c2_x10_270623_2,50.0,6_c2_x10_270623_2,5,48,2,mid_pre_event_9_16,mid_pre_event_9_16,source_balanced_pre_event_sampling,10.0,,1.0,0.0,False,23.10349356577592,source_balanced_pre_event_candidate,1334.1476510067114,113.63758389261746,149.0,5362.38818359375,17.02016830444336,1238,18,1430,210,192,96,96,4628,5552,8697.4072265625,8698.421875,1.0146484375,0.0738398432731628,0.0738653838634491,2.5540590286254883e-05,0.2915475947422533,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle50_rank48_obj2_6_c2_x10_270623_2.npz,,ok,9249.356585204601,100.08260188810527,1.0007064212607877,0.096,-0.0006490883096327584,0.06271437823409154,96,-0.0012009635542169193,-0.0006337866257171529,-0.00010094137056663881,-1.4954994653938754e-06,-2.767020028915782e-06,-1.4602443856523204e-06,-2.3256891778553583e-07,0.716807407130018,-0.0031455961653684694,-0.001347190591146188,0.08566316054739342,96,-0.0022355208343617376,-0.0013898173156466631,-0.0004691704087302475,-3.1039271220008174e-06,-5.150640002369444e-06,-3.202139095249912e-06,-1.0809686217144902e-06,0.5190374101258238,-0.004943079688436158,-0.0010526812638445055,0.06071862372784498,96,-0.001772789791672241,-0.0010520800823295515,-0.0003672775837429493,-2.4253776318977405e-06,-4.084507680012844e-06,-2.4239925096872866e-06,-8.462075529437552e-07,0.3243412347713202,-0.004194128220491311
