roi_id,cycleNo,source_stem,local_cycle_index,expansion_cycle_rank,object_candidate_rank,selection_reason,event_relative_bin,cohort_role,cycles_to_next_event,cycles_since_prev_event,future_event_within_32cycles,past_event_within_16cycles,already_in_existing_video_cohort,validation_score,validation_label,object_x_full_approx,object_y_full_approx,object_area_ds_px,object_mean_residual,object_mean_abs_z,crop_x0,crop_y0,crop_x1,crop_y1,crop_size_full,output_size,n_frames,first_frame_index,last_frame_index,roi_mean_first,roi_mean_last,roi_mean_delta_last_minus_first,roi_norm_mean_first,roi_norm_mean_last,roi_norm_mean_delta_last_minus_first,stage_drift_xy_sampled,future_any_drop_within_8cycles,future_any_drop_within_16cycles,any_abrupt_drop,npz_path,preview_png,n_frames_loaded,train_n,horizon_n,history_mask_area_px,history_mask_fraction,fallback_frame_fraction,fallback_frame_count,median_history_iou,centroid_jitter_q90_px,blur_ratio_q10,one_step_history_mse,one_step_adaptive_mse,one_step_hybrid_mse,one_step_hybrid_minus_adaptive_mse,one_step_hybrid_adaptive_abs_delta_median,one_step_hybrid_adaptive_rel_delta,persistence_rollout_history_mse,persistence_rollout_hybrid_mse,latent_linear_rollout_history_mse,latent_linear_rollout_hybrid_mse,latent_linear_gain_vs_persistence_history,latent_linear_gain_vs_persistence_hybrid,hybrid_vs_history_persistence_rollout_mse_delta,hybrid_vs_history_latent_rollout_mse_delta,late_one_step_hybrid_mse,early_one_step_hybrid_mse,late_minus_early_one_step_hybrid_mse,transport_review_rank,transport_mechanism_score,transport_source_residual_score,front_kinetic_score,observable_tail_score,qc_review_score,abs_radial_flow_mean,abs_radial_flow_mean_source_residual,particle_flow_mag_mean,curl_mean,front_kinetic_concordance_score,strict_qc_priority_score,front_evidence_score,kinetic_evidence_score,qc_evidence_score,front_consensus_score,front_radius2_slope_px2_per_norm_time,has_visual_assets,near_pre_flag,visual_asset_flag,capacity_fraction_of_first,coulombic_inefficiency_pct,echem_regime_pc1,echem_regime_pc2,masked_minus_bg_delta,masked_minus_bg_slope,q55_phase_fraction_delta,q55_phase_fraction_slope,q55_logistic_r2,q65_phase_fraction_delta,q65_phase_fraction_slope,q65_logistic_r2,q75_phase_fraction_delta,q75_phase_fraction_slope,q75_logistic_r2,front_radius_slope_px_per_norm_time_source_echem_context_residual,front_radius2_slope_px2_per_norm_time_source_echem_context_residual,phase_fraction_slope_per_norm_time_source_echem_context_residual,mode,pre_event_clock_closer,is_pre_event,is_near_pre,is_mid_pre,is_far_pre,is_post_event,is_control,one_step_hybrid_mse_source_residual,latent_linear_gain_vs_persistence_history_source_residual,transport_mechanism_score_source_residual,front_kinetic_score_source_residual,fallback_frame_fraction_source_residual,rollout_front_review_score
source_balanced_cycle98_rank6_obj1_11_c2_x10_050723,98.0,11_c2_x10_050723,3,6,1,source_fill,post_event_1_16,source_balanced_pre_event_sampling,18.0,12.0,1.0,1.0,True,23.327083525321505,source_balanced_pre_event_candidate,1343.0679611650485,204.50485436893203,103.0,8562.1708984375,21.21138000488281,1247,109,1439,301,192,96,96,2706,3607,8874.2353515625,8886.8251953125,12.58984375,0.0713426172733306,0.0721612051129341,0.0008185878396034,0.2236067977499281,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle98_rank6_obj1_11_c2_x10_050723.npz,,96,58,38,102,0.0110677083333333,0.5520833333333334,53,0.8468468468468469,0.8082992527766348,0.5502639346429814,5.332478882765892e-05,6.903725067440523e-05,5.0931016640620994e-05,-1.810623403378425e-05,1.3413233342928997e-06,-0.262267599837908,0.0014599828868929,0.0012058064633007,0.0008167646017239,0.00074047439486,0.4405656332985015,0.3859094163145624,-0.0002541764235922,-7.629020686396695e-05,3.843523230736328e-05,6.369266872565016e-05,-2.5257436418286884e-05,43,0.5606496510922331,0.658203125,0.5133798543689321,0.454296875,0.40234375,5.407202752796729e-07,7.304645969310657e-08,8.36893582806403e-07,1.1752460539884017e-07,-0.103895488650013,,0.2420034525441723,-0.4445934548388005,,,,False,0,0,0.944343596605799,1.8213335582918968,-2.345524110973033,-2.232633259033277,-0.0031192164284165,0.0030635810871851,-0.0282097649186257,-0.0103124009619509,0.3611276040832617,-0.0275587703435805,-0.0123647023731848,0.204476256646706,-0.0199638336347197,-0.01058574597789,0.1833964222580733,0.0610604006742679,1.235300077741853,-0.0004403056459883,0,,0,0,0,0,1,0,2.462462838815478e-05,7.020466165094348,0.07172595570388357,-0.010283677184465989,0.2510416666666667,2.7094042056074765
source_balanced_cycle98_rank6_obj2_11_c2_x10_050723,98.0,11_c2_x10_050723,3,6,2,source_fill,post_event_1_16,source_balanced_pre_event_sampling,18.0,12.0,1.0,1.0,True,24.558909812946133,source_balanced_pre_event_candidate,835.7142857142857,94.66666666666669,42.0,13457.7646484375,29.523515701293945,740,0,932,192,192,96,96,2706,3607,8964.4775390625,8968.39453125,3.9169921875,0.0811750218272209,0.0818297043442726,0.0006546825170516,0.2236067977499281,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle98_rank6_obj2_11_c2_x10_050723.npz,,96,58,38,44,0.0047743055555555,0.1666666666666666,16,0.8297872340425532,0.5988954521059202,0.5806128548610122,1.4561988288796218e-06,2.356643284452857e-05,2.356643284452857e-05,0.0,0.0,0.0,0.0,0.0,1.588190139679691e-06,1.6497988921527307e-06,,,0.0,6.160875247303969e-08,0.0,4.763427915383434e-05,-4.763427915383434e-05,78,0.43158203125,0.48828125,0.4453125,0.290234375,0.21640625,3.847714462445904e-07,-8.2902369341976e-08,9.391308393529668e-07,1.243385595805157e-07,,,,-0.8094673070682423,,,,False,0,0,0.944343596605799,1.8213335582918968,-2.345524110973033,-2.232633259033277,-0.0052496576358482,0.000315605784629,-0.0473056057866184,-0.0216290710464013,0.1679908339528791,-0.0286437613019892,-0.0123712272328998,0.2008132612764145,-0.0163471971066907,-0.0062489047556904,0.3492531176224128,,,0.0086704572577207,1,,0,0,0,0,1,0,-2.739955407937645e-06,,-0.05734166413834951,-0.07835103155339807,-0.13437500000000005,
source_balanced_cycle100_rank7_obj1_11_c2_x10_050723,100.0,11_c2_x10_050723,5,7,1,post_event_1_16,post_event_1_16,source_balanced_pre_event_sampling,16.0,14.0,1.0,1.0,True,23.335890706615764,source_balanced_pre_event_candidate,1342.2222222222222,204.22222222222223,108.0,8197.46484375,20.41080665588379,1246,108,1438,300,192,96,96,4510,5411,8880.9482421875,8886.0986328125,5.150390625,0.0715180411934852,0.0717115476727485,0.0001935064792633,0.2915475947422533,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle100_rank7_obj1_11_c2_x10_050723.npz,,96,58,38,109,0.0118272569444444,0.5208333333333334,50,0.8547008547008547,0.4898695279894918,0.5321003699696765,4.350434846664178e-05,4.564099726068193e-05,4.3382099625064246e-05,-2.2588976356176853e-06,4.930841444779807e-07,-0.0494927317805048,0.0030986521877864,0.0017311044653533,0.0020255169472432,0.0012537549055171,0.346323232008107,0.2757485578657394,-0.0013675477224331,-0.000771762041726,3.9710113582851774e-05,4.7132213029876985e-05,-7.422099447025211e-06,54,0.5182797330097088,0.582421875,0.516868932038835,0.38984375,0.35859375,4.916434947959853e-07,2.396967920941897e-08,7.413595503257474e-07,1.0185170991290589e-07,0.0271946300465951,,-0.4701743239390102,0.5432439475006399,,2.0898093266074893,,False,0,0,0.9476792599739868,0.9928420910026574,1.159809870898215,-3.1949476998851187,0.0001913322175844,0.0032812921568227,0.0057142857142856,0.0019317313249194,0.3091197013856519,0.0106329113924051,0.0070674950131429,0.3527211893656491,0.0100542495479204,0.0051665237411681,0.3620988374386888,,,0.0053377954261885,0,,0,0,0,0,1,0,1.7075711372598033e-05,6.926223763803953,0.029356037621359243,-0.006794599514563071,0.21979166666666672,2.5739449474299065
source_balanced_cycle100_rank7_obj2_11_c2_x10_050723,100.0,11_c2_x10_050723,5,7,2,post_event_1_16,post_event_1_16,source_balanced_pre_event_sampling,16.0,14.0,1.0,1.0,True,24.28248417017058,source_balanced_pre_event_candidate,834.3111111111111,94.22222222222224,45.0,12717.9267578125,27.73917961120605,738,0,930,192,192,96,96,4510,5411,8958.8818359375,8964.2412109375,5.359375,0.0806672275066375,0.0808861553668975,0.00021892786026,0.2915475947422533,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle100_rank7_obj2_11_c2_x10_050723.npz,,96,58,38,45,0.0048828125,0.0208333333333333,2,0.9148936170212766,0.4294652433402114,0.7754634622402379,5.183286153424285e-06,1.4807450783468754e-06,1.4807450783468754e-06,0.0,0.0,0.0,0.0002944304439832,5.794094492512092e-07,0.0002765031363995,1.4120998868142045e-06,0.060888090719107,-1.4371364475313784,-0.000293851034534,-0.0002750910365127,5.912770097110458e-07,2.389137999506872e-06,-1.7978609897958264e-06,48,0.5340039062499999,0.66640625,0.5546875,0.23125,0.23828125,4.7210417873521053e-07,4.430363148644158e-09,1.068270465240759e-06,1.469320420288089e-07,,,,0.5570392610214056,,,,False,0,0,0.9476792599739868,0.9928420910026574,1.159809870898215,-3.1949476998851187,0.0006763416374563,0.0014414414082797,0.0144665461121157,0.0040981245688935,0.3326541955135149,0.0099095840867993,0.0071508733990791,0.3592720161261616,0.0049186256781193,0.003481804962622,0.326009708800026,,,-0.0116995743179064,1,,0,0,0,0,1,0,-2.4825643174119338e-05,6.640788622514953,0.04508021086165043,0.031023968446601935,-0.28020833333333334,2.2705169392523366
source_balanced_cycle102_rank8_obj1_11_c2_x10_050723,102.0,11_c2_x10_050723,7,8,1,source_fill,post_event_1_16,source_balanced_pre_event_sampling,14.0,16.0,1.0,1.0,True,24.32786903333057,source_balanced_pre_event_candidate,834.3111111111111,93.77777777777776,45.0,12752.44140625,27.896915435791016,738,0,930,192,192,96,96,6314,7215,8966.798828125,8960.958984375,-5.83984375,0.0812777653336525,0.0810524895787239,-0.0002252757549285,0.2236067977499789,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle102_rank8_obj1_11_c2_x10_050723.npz,,96,58,38,46,0.0049913194444444,0.0,0,0.82,0.5523680877179199,0.8076611928647183,2.3866752708267336e-06,2.3326806399406825e-06,2.3326806399406825e-06,0.0,0.0,0.0,4.2922154381963395e-08,7.27896332065077e-07,2.6828009998387887e-06,3.426439151865388e-06,-61.50387564344037,-3.7073175133942695,6.849741776831136e-07,7.436381520265992e-07,5.735953513085901e-07,4.129193275139415e-06,-3.555597923830825e-06,103,0.349296875,0.371484375,0.45,0.145703125,0.2109375,3.970871355184327e-07,-7.058668006813366e-08,6.871795529002918e-07,9.704115738001036e-08,,,,-0.6795449893596937,,,,False,0,0,0.9474164455776312,1.2309581653541244,0.0875760851687808,-2.9292815371146323,-0.0021791417565901,0.0007627409882823,-0.0287160940325496,-0.0237723942506663,0.4135518454377304,-0.0185171790235081,-0.0143059413508324,0.3678710760771327,-0.012007233273056,-0.0063217501538002,0.2426176289362941,,,-0.0011833740675545,1,,0,0,0,0,1,0,-2.397370761252553e-05,-54.92397511164452,-0.1396268203883495,-0.07366353155339805,-0.30104166666666665,0.5855176693925234
source_balanced_cycle102_rank8_obj2_11_c2_x10_050723,102.0,11_c2_x10_050723,7,8,2,source_fill,post_event_1_16,source_balanced_pre_event_sampling,14.0,16.0,1.0,1.0,True,22.59967126305032,source_balanced_pre_event_candidate,1337.7518248175184,199.94160583941607,137.0,6112.04638671875,17.030691146850586,1242,104,1434,296,192,96,96,6314,7215,8884.5400390625,8882.544921875,-1.9951171875,0.0714252293109893,0.0714001283049583,-2.5101006031036377e-05,0.2236067977499789,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle102_rank8_obj2_11_c2_x10_050723.npz,,96,58,38,138,0.0149739583333333,0.3645833333333333,35,0.8835616438356164,0.4584462795528602,0.5227130991483806,5.312684647604423e-05,5.380800116651807e-05,5.372110331531774e-05,-8.689785120032454e-08,0.0,-0.0016149615171803,0.0046841233097084,0.003996729256186,0.0028467128186529,0.0025776419871059,0.3922634759096147,0.3550621465999177,-0.0006873940535223,-0.000269070831547,5.153025669806184e-05,5.595856369038759e-05,-4.428306992325752e-06,67,0.4738652912621359,0.47578125,0.4601486650485437,0.5265625,0.3667968749999999,4.403335203145578e-07,-2.7340295272008584e-08,6.814705601742832e-07,9.06722386782742e-08,-0.1767182879659488,,0.0490726114194501,-0.4788595329605233,,2.559532128054409,0.2081185567010667,False,0,0,0.9474164455776312,1.2309581653541244,0.0875760851687808,-2.9292815371146323,-0.0014820933237835,0.0021449124611693,-0.0230018083182639,-0.018847616561958,0.3934552980745457,-0.0161301989150089,-0.010824462631196,0.3544908699465074,-0.0123688969258589,-0.0028708916686863,0.2579053113991325,-0.0297921983792141,-0.3783546049556662,-0.0044357843122198,0,,0,0,0,0,1,0,2.741471506285153e-05,6.9721640077054605,-0.01505840412621362,-0.06351486650485438,0.06354166666666666,2.48661105432243
source_balanced_cycle104_rank9_obj1_11_c2_x10_050723,104.0,11_c2_x10_050723,9,9,1,mid_pre_event_9_16,mid_pre_event_9_16,source_balanced_pre_event_sampling,12.0,18.0,1.0,0.0,True,23.914457040802272,source_balanced_pre_event_candidate,1342.125,203.375,96.0,9298.2919921875,22.527719497680664,1246,107,1438,299,192,96,96,8118,9019,8889.599609375,8880.17578125,-9.423828125,0.071883849799633,0.0714762508869171,-0.0004075989127159,0.2500000000000227,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle104_rank9_obj1_11_c2_x10_050723.npz,,96,58,38,96,0.0104166666666666,0.3333333333333333,32,0.8285714285714286,0.6245873547591614,0.6035080055914788,3.364531703600766e-05,3.874849695306949e-05,3.603382131252933e-05,-2.7146756405401586e-06,0.0,-0.0700588630270757,0.0016748753093735,0.0015190032949291,0.000992967265923,0.0010338474122373,0.4071395880243247,0.3193909350370797,-0.0001558720144443,4.088014631426894e-05,3.632180433346908e-05,3.5739710993271695e-05,5.820933401973831e-07,79,0.4294298012742719,0.415234375,0.4577973300970874,0.4789062499999999,0.405078125,4.259913266691205e-07,-4.1682488917445855e-08,6.36956303725202e-07,9.109392678012866e-08,-0.165203173788602,,-0.203510022065885,-0.2475303941581301,,2.6704081676212925,0.1862113402062177,False,0,0,0.9464051563287332,1.2996076702850845,-0.2570587305258307,-2.8327968186625845,-0.0007605669507727,0.0021847453971003,-0.0100542495479204,-0.0059248056523927,0.280470724846753,-0.0067269439421338,-0.0034707127011056,0.3014261246645582,-0.0044846292947559,-0.0018485393635464,0.2978172068988676,-0.0259933298450596,-0.3148203365405561,0.0148297648075311,0,-12.0,1,0,1,0,0,0,9.727433060063118e-06,6.98704011982017,-0.05949389411407763,-0.06586620145631067,0.03229166666666666,2.296738098714953
source_balanced_cycle104_rank9_obj2_11_c2_x10_050723,104.0,11_c2_x10_050723,9,9,2,mid_pre_event_9_16,mid_pre_event_9_16,source_balanced_pre_event_sampling,12.0,18.0,1.0,0.0,True,24.37434705398142,source_balanced_pre_event_candidate,834.3111111111111,93.77777777777776,45.0,12765.328125,27.745155334472656,738,0,930,192,192,96,96,8118,9019,8966.6513671875,8957.9599609375,-8.69140625,0.0820925906300544,0.0816598460078239,-0.0004327446222305,0.2500000000000227,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle104_rank9_obj2_11_c2_x10_050723.npz,,96,58,38,44,0.0047743055555555,0.0625,6,0.9347826086956522,0.424376181415402,0.8040436590056504,1.4611797458552506e-06,1.398770343197969e-06,1.398770343197969e-06,0.0,0.0,0.0,2.1879334947636916e-05,1.1937227948879273e-06,1.9353269505453266e-05,1.8062737862992675e-06,0.1154543978703738,-0.5131434148988078,-2.0685612152748985e-05,-1.7546995719153997e-05,9.014655342675792e-07,1.9066561055098569e-06,-1.0051905712422776e-06,109,0.32697265625,0.2921875,0.4859375,0.16796875,0.24921875,3.457987296228353e-07,-1.2187508596373105e-07,6.586913842953878e-07,9.202270455553794e-08,,,,-0.2994537375787036,,,,False,0,0,0.9464051563287332,1.2996076702850845,-0.2570587305258307,-2.8327968186625845,-0.0007980234412669,0.0012959973317778,-0.0141048824593129,-0.0042845957383344,0.3147191445355942,-0.0140325497287522,-0.0021139147294047,0.3083214084182376,-0.0063652802893308,-0.0008273988180682,0.3061652063479789,,,0.002258175533429,1,-12.0,1,0,1,0,0,0,-2.4907617909268244e-05,6.69535492966622,-0.16195103913834952,-0.03772603155339804,-0.23854166666666665,1.623192903037383
source_balanced_cycle106_rank10_obj1_12_c2_x10_070723,106.0,12_c2_x10_070723,1,10,1,mid_pre_event_9_16,mid_pre_event_9_16,source_balanced_pre_event_sampling,10.0,20.0,1.0,0.0,False,23.629607198020047,source_balanced_pre_event_candidate,1341.0181818181818,198.21818181818185,110.0,8347.205078125,19.803709030151367,1245,102,1437,294,192,96,96,904,1807,8853.5986328125,8840.9873046875,-12.611328125,0.0748025104403495,0.0742675215005874,-0.0005349889397621,0.2121320343559321,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle106_rank10_obj1_12_c2_x10_070723.npz,,96,58,38,110,0.0119357638888888,0.3020833333333333,29,0.71875,2.481757593000156,0.6164618998158702,5.490264895184937e-05,5.908717108733758e-05,5.462147460441e-05,-4.465696482927581e-06,0.0,-0.0755781060549805,0.0044302441948506,0.0015058232669024,0.0040448272411288,0.0013687666340356,0.0869967741664735,0.091017741510049,-0.0029244209279481,-0.0026760606070931,5.69563123798751e-05,5.223695942946692e-05,4.719352950408185e-06,80,0.4269512287621359,0.3953124999999999,0.3195236650485437,0.554296875,0.284765625,5.037431358007383e-07,-4.931091032725063e-08,7.370145845691917e-07,1.0769353889142277e-07,-0.706898878645542,,-6.0,0.0344943932277102,,,,False,0,0,0.9393028944169742,1.5091545816132736,-1.0822364545777974,-2.57125460168132,-0.002729654655145,0.003427137771882,-0.0205424954792042,-0.0291514419939968,0.5135006568064311,-0.0073056057866183,-0.0072447381667007,0.3444496430790872,0.0033996383363472,0.0061654331574729,0.440182878502852,-4.117026445932094,-45.20789864063313,-0.0056801808870443,1,-10.0,1,0,1,0,0,0,-2.2927058825851246e-05,0.5517858904264177,-0.042799144164643976,-0.09627730582524269,-0.08229166666666671,1.6017450350467288
source_balanced_cycle106_rank10_obj2_12_c2_x10_070723,106.0,12_c2_x10_070723,1,10,2,mid_pre_event_9_16,mid_pre_event_9_16,source_balanced_pre_event_sampling,10.0,20.0,1.0,0.0,False,23.87471907906338,source_balanced_pre_event_candidate,1664.225352112676,223.2112676056338,71.0,10313.61328125,22.96823501586914,1568,127,1760,319,192,96,96,904,1807,8251.080078125,8235.2099609375,-15.8701171875,0.078857809305191,0.0780631303787231,-0.0007946789264678,0.2121320343559321,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle106_rank10_obj2_12_c2_x10_070723.npz,,96,58,38,71,0.0077039930555555,0.5416666666666666,52,0.7317073170731707,1.7773844315667555,0.5562953802669242,4.094557871846295e-05,3.517406694398345e-05,3.9722111862882384e-05,4.54804491889893e-06,1.4070380741090291e-06,0.129301082133662,0.0022746756467273,0.0011071096312022,0.0024362052472504,0.0016365170073732,-0.0710121466132867,-0.4781887549800325,-0.0011675660155251,-0.0007996882398771,4.502630396597125e-05,3.430506460866397e-05,1.0721239357307278e-05,81,0.4266849969660194,0.29921875,0.3284587378640776,0.76171875,0.3421875,4.606699238102223e-07,-9.23841223177666e-08,6.7435007660815e-07,9.380365659003352e-08,-0.4401693703432012,,-0.4179565338568847,-0.8204383511005385,,,,False,0,0,0.9393028944169742,1.5091545816132736,-1.0822364545777974,-2.57125460168132,-0.0048875273048413,0.0045542972525655,-0.0358770343580469,-0.0538294401670364,0.6030607335878333,-0.0172151898734176,-0.0294116440782237,0.4581628927257644,-0.0036166365280289,-0.0041390913666783,0.2874607169203441,-0.2529437324033572,-2.3859703201067983,0.0025621812120983,0,-10.0,1,0,1,0,0,0,-3.7826421567378865e-05,0.3937769696466574,-0.04306537596076049,-0.08734223300970878,0.1572916666666666,1.298463054906542
source_balanced_cycle108_rank11_obj1_12_c2_x10_070723,108.0,12_c2_x10_070723,3,11,1,source_fill,near_pre_event_1_8,source_balanced_pre_event_sampling,8.0,22.0,1.0,0.0,True,23.272265275644223,source_balanced_pre_event_candidate,1344.7118644067796,206.2372881355932,118.0,7579.54248046875,18.480348587036133,1249,110,1441,302,192,96,96,2712,3615,8847.9951171875,8846.1474609375,-1.84765625,0.0744398459792137,0.074378527700901,-6.13182783126831e-05,0.2236067977498773,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle108_rank11_obj1_12_c2_x10_070723.npz,,96,58,38,118,0.0128038194444444,0.4895833333333333,47,0.9344262295081968,0.4487526201652111,0.480038665946737,6.825583993290861e-05,6.49863020950314e-05,6.745077445219493e-05,2.464472357163542e-06,0.0,0.0379229511099073,0.0025229258500067,0.0021159054613237,0.0009933637821013,0.0009531130262419,0.6062651694267319,0.5495483878350046,-0.0004070203886829,-4.025075585932048e-05,4.956990541561672e-05,8.571208751082799e-05,-3.614218209521128e-05,15,0.70240234375,0.950390625,0.5578125,0.39140625,0.328515625,1.052790047193824e-06,4.99736001065835e-07,1.5358454377107862e-06,2.447814679840121e-07,,,,0.6373935383781543,,,,False,1,0,0.942879244635122,1.4097275987098357,-0.6634367127347924,-2.794475083089374,-0.0005209449019044,0.0049696777436325,0.0067992766726943,0.0051119479502621,0.3460038582794025,0.00376130198915,0.0042596614529932,0.3478031108411928,0.0125858951175406,0.0065036539214406,0.3562618770524861,,,0.0059551397299625,0,-8.0,1,1,0,0,0,0,-1.0097758978066317e-05,1.071054285686676,0.2326519708232201,0.14201152912621368,0.10520833333333329,2.9620874707943923
source_balanced_cycle108_rank11_obj2_12_c2_x10_070723,108.0,12_c2_x10_070723,3,11,2,source_fill,near_pre_event_1_8,source_balanced_pre_event_sampling,8.0,22.0,1.0,0.0,True,23.55256855416359,source_balanced_pre_event_candidate,1665.6533333333334,226.02666666666667,75.0,9762.6484375,21.80430603027344,1570,130,1762,322,192,96,96,2712,3615,8227.8125,8228.380859375,0.568359375,0.0769208893179893,0.0768555477261543,-6.534159183502197e-05,0.2236067977498773,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle108_rank11_obj2_12_c2_x10_070723.npz,,96,58,38,76,0.0082465277777777,0.5520833333333334,53,0.9113924050632912,0.790647724848804,0.5090695085121446,4.393360653303632e-05,4.630339826912321e-05,4.397410437149844e-05,-2.329293897624768e-06,5.129231438946578e-07,-0.0503050312654487,0.0019331222558553,0.0017109912034667,0.0009148504004339,0.0009686480081311,0.5267498485091328,0.4338673359813637,-0.0002221310523885,5.379760769718073e-05,5.466932258622374e-05,3.305132832241728e-05,2.161799426380646e-05,13,0.7074342005461164,0.90625,0.534814927184466,0.5089843749999999,0.4953125,8.041399818338159e-07,2.51085935705827e-07,1.1064685194979403e-06,1.621336134418796e-07,0.0314389447961726,,-0.7114624278182567,0.8528131072758294,,1.6896697863638062,-4.273840206185566,False,1,0,0.942879244635122,1.4097275987098357,-0.6634367127347924,-2.794475083089374,-0.0007776911747382,0.0084867667552849,0.0096925858951175,0.0034174884882829,0.3400559329655327,0.0162025316455696,0.0065420573814805,0.3495277679346869,0.0149728752260397,0.0064623142745287,0.3523345881378795,-0.5107013704937886,-4.820551092684923,0.0033481626150665,0,-8.0,1,1,0,0,0,0,-3.357442905876281e-05,0.9915389647690769,0.23768382761933649,0.11901395631067962,0.16770833333333335,2.6494505695093458
source_balanced_cycle110_rank12_obj1_12_c2_x10_070723,110.0,12_c2_x10_070723,5,12,1,near_pre_event_1_8,near_pre_event_1_8,source_balanced_pre_event_sampling,6.0,24.0,1.0,0.0,True,23.03471399548354,source_balanced_pre_event_candidate,1346.7768595041323,202.54545454545453,121.0,6796.548828125,17.81061363220215,1251,107,1443,299,192,96,96,4521,5424,8822.193359375,8827.9375,5.744140625,0.0756309404969215,0.0757838860154151,0.0001529455184936,0.2121320343559321,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle110_rank12_obj1_12_c2_x10_070723.npz,,96,58,38,121,0.0131293402777777,0.40625,39,0.890625,1.677027286898482,0.5122445596867156,0.0002003301477072,0.0002334782135956,0.0001992711620818,-3.4207051513837e-05,0.0,-0.1465106786069356,0.0022750525332618,0.0021036774366834,0.0009655283068646,0.0012023058860778,0.5756017530371857,0.4284742208514124,-0.0001713750965783,0.0002367775792131,7.835691699048228e-05,0.0003227580506857,-0.0002444011336952,11,0.7138599185881878,0.858984375,0.5553094660194174,0.576953125,0.6641927083333333,7.490502838486267e-07,1.9599623772063773e-07,1.1653762574287857e-06,1.7454246010079504e-07,0.0685186841129059,0.3195270511440025,-0.0591368291805943,0.270132739465715,-0.1149269472879006,,,True,1,1,0.9468630347525104,0.9915593813202436,0.7984054952655293,-3.062658698063421,0.001284184173341,0.0053551669280908,-0.0021699819168174,0.0114659961596541,0.2780754155118713,0.0,0.0125915810667211,0.3059207821754325,-0.0097649186256781,0.0089485654629855,0.3224404197010658,-0.023499744123282,-0.4170885674494309,-0.002017172819835,0,-6.0,1,1,0,0,0,0,0.00012172262865153874,1.0403908692971298,0.24410954566140786,0.13950849514563107,0.021874999999999978,3.4722729264018692
