roi_id,cycleNo,source_stem,local_cycle_index,expansion_cycle_rank,object_candidate_rank,selection_reason,event_relative_bin,cohort_role,cycles_to_next_event,cycles_since_prev_event,future_event_within_32cycles,past_event_within_16cycles,already_in_existing_video_cohort,validation_score,validation_label,object_x_full_approx,object_y_full_approx,object_area_ds_px,object_mean_residual,object_mean_abs_z,crop_x0,crop_y0,crop_x1,crop_y1,crop_size_full,output_size,n_frames,first_frame_index,last_frame_index,roi_mean_first,roi_mean_last,roi_mean_delta_last_minus_first,roi_norm_mean_first,roi_norm_mean_last,roi_norm_mean_delta_last_minus_first,stage_drift_xy_sampled,future_any_drop_within_8cycles,future_any_drop_within_16cycles,any_abrupt_drop,npz_path,preview_png,persistence_mse_mean,persistence_mse_p95,persistence_mse_late_mean,velocity_mse_mean,velocity_mse_p95,velocity_minus_persistence_mse,temporal_energy_mean,temporal_energy_p95,temporal_energy_late_minus_early,roi_norm_mean_late_minus_early,roi_norm_mean_positive_step_fraction,raw_roi_mean_delta_last_minus_first,stage_drift_xy_recomputed,n_loaded_frames,frame_height,frame_width,mask_base_area_fraction,mask_area_fraction_median,mask_area_fraction_iqr,mask_area_fraction_slope,mask_centroid_path_px,mask_centroid_max_step_px,mask_centroid_drift_px,masked_minus_background_mean_median,masked_minus_background_mean_slope,front_radius_q60_median_px,front_radius_q60_delta_px,front_radius_q60_slope_px_per_norm_time,front_radius_q70_median_px,front_radius_q70_delta_px,front_radius_q70_slope_px_per_norm_time,front_radius_q80_median_px,front_radius_q80_delta_px,front_radius_q80_slope_px_per_norm_time,front_radius_q70_positive_step_fraction,front_gradient_peak_radius_median_px,front_gradient_peak_radius_slope_px_per_norm_time,apparent_diffusion_q70_px2_per_norm_time,apparent_diffusion_q70_um2_per_norm_time,pixel_size_um_assumed,clean_pre_1_8_vs_post_control,clean_pre_1_16_vs_post_control,clean_pre_1_32_vs_post_control,near_pre_vs_far_pre,post_event_vs_control
source_balanced_cycle68_rank56_obj1_8_c2_x10_300623,68.0,8_c2_x10_300623,3,56,1,source_fill,post_event_1_16,source_balanced_pre_event_sampling,18.0,8.0,1.0,1.0,True,23.16876155864527,source_balanced_pre_event_candidate,549.1636363636363,179.56363636363636,55.0,9795.5771484375,24.391326904296875,453,84,645,276,192,96,96,2742,3655,8460.4150390625,8455.3310546875,-5.083984375,0.0899391174316406,0.0895228683948516,-0.0004162490367889,0.25,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle68_rank56_obj1_8_c2_x10_300623.npz,,0.0001384064962621,0.0004830281541217,0.0001151088581536,0.0003834713133983,0.0014000235940329,0.0002447714214213,0.011257673613727,0.0123848062008619,-0.0016228836029767,0.0012682916906972,0.5157894736842106,-5.083984375,0.2499755907063372,96,96,96,0.2935112847222222,0.2638346354166666,0.0057508680555555,0.0254529186130799,8.578519048496288,0.2208151448367335,0.4938856393381713,0.1465221215039491,-0.006394817486655,9.0,2.0,2.1945876288659805,8.0,1.0,1.6597938144329905,7.0,1.0,1.4613402061855685,0.031578947368421,2.0,,24.426546391752588,0.9004602061855671,0.192,0.0,0.0,0.0,,1.0
source_balanced_cycle68_rank56_obj2_8_c2_x10_300623,68.0,8_c2_x10_300623,3,56,2,source_fill,post_event_1_16,source_balanced_pre_event_sampling,18.0,8.0,1.0,1.0,True,24.35916966597197,source_balanced_pre_event_candidate,1170.060606060606,604.6060606060606,33.0,12434.7802734375,30.415143966674805,1074,509,1266,701,192,96,96,2742,3655,7961.28662109375,7956.08837890625,-5.1982421875,0.0749700516462326,0.0745703503489494,-0.0003997012972831,0.25,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle68_rank56_obj2_8_c2_x10_300623.npz,,0.0001246894680662,0.0004074861673871,9.606798266759142e-05,0.0003348090394865,0.0011633307265583,0.0002097662218147,0.0104413060471415,0.012194784078747,-0.0019844071939587,0.0009633239048222,0.4631578947368421,-5.1982421875,0.2499755907063372,96,96,96,0.2414279513888889,0.2201063368055555,0.005126953125,0.0235016113840564,7.876794958814886,0.2238421692659161,0.5246073356911354,0.1653774809092283,-0.0054957288312581,5.0,0.0,,5.0,0.0,,5.0,0.0,0.6932989690721651,0.0,5.0,0.4033505154639176,,,0.192,0.0,0.0,0.0,,1.0
source_balanced_cycle70_rank57_obj1_8_c2_x10_300623,70.0,8_c2_x10_300623,5,57,1,source_fill,post_event_1_16,source_balanced_pre_event_sampling,16.0,10.0,1.0,1.0,True,23.94243621744613,source_balanced_pre_event_candidate,558.4347826086956,185.2173913043478,46.0,11111.662109375,26.94074821472168,462,89,654,281,192,96,96,4570,5483,8472.38671875,8469.0625,-3.32421875,0.0879349112510681,0.0876763015985488,-0.0002586096525192,0.1802775637731931,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle70_rank57_obj1_8_c2_x10_300623.npz,,0.0001146640643128,0.0004478187256609,0.0001146278882515,0.0003328404272906,0.0013035035866778,0.0002181221207138,0.0107053220272064,0.0112110792659223,1.8217600882053372e-05,0.0014941186333695,0.5052631578947369,-3.32421875,0.1802674140626475,96,96,96,0.2843967013888889,0.2652452256944444,0.0039876302083333,0.0101537191034865,8.025842679624015,0.2511419483310685,0.3084565262623378,0.1453475039452314,0.000425553995847,7.0,0.0,0.9922680412371137,7.0,0.0,0.7190721649484536,6.0,1.0,0.5541237113402067,0.031578947368421,7.0,-3.228737113402062,9.347938144329897,0.3446023917525774,0.192,0.0,0.0,0.0,,1.0
source_balanced_cycle70_rank57_obj2_8_c2_x10_300623,70.0,8_c2_x10_300623,5,57,2,source_fill,post_event_1_16,source_balanced_pre_event_sampling,16.0,10.0,1.0,1.0,True,24.48501377212224,source_balanced_pre_event_candidate,1172.0,609.5757575757576,33.0,12562.2861328125,30.125808715820312,1076,514,1268,706,192,96,96,4570,5483,7956.3515625,7955.35400390625,-0.99755859375,0.0736097618937492,0.0736171603202819,7.398426532745361e-06,0.1802775637731931,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle70_rank57_obj2_8_c2_x10_300623.npz,,9.138263703789562e-05,0.0003605834208428,9.178124309983104e-05,0.0002622942265588,0.0010357284918427,0.0001708667259663,0.00955640245229,0.0099306208081543,6.321724504232407e-05,0.0015078418267269,0.5052631578947369,-0.99755859375,0.1802674140626475,96,96,96,0.2424045138888889,0.2255859375,0.0056694878472222,0.0112948597911297,6.913386582383424,0.2054824671819912,0.1945216345845337,0.1571860145777464,0.0005760556879002,5.0,0.0,,5.0,0.0,,5.0,0.0,0.0599226804123711,0.0,5.0,0.1211340206185567,,,0.192,0.0,0.0,0.0,,1.0
source_balanced_cycle72_rank58_obj1_8_c2_x10_300623,72.0,8_c2_x10_300623,7,58,1,source_fill,post_event_1_16,source_balanced_pre_event_sampling,14.0,12.0,1.0,1.0,True,25.992935327018248,source_balanced_pre_event_candidate,556.1212121212121,192.72727272727272,33.0,14739.283203125,34.92921447753906,460,97,652,289,192,96,96,6398,7311,8454.08984375,8458.830078125,4.740234375,0.0851601883769035,0.0854842811822891,0.0003240928053855,0.2121320343560125,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle72_rank58_obj1_8_c2_x10_300623.npz,,0.0001117755455197,0.0004374605894554,0.0001117748761316,0.0003233543247915,0.001267478626687,0.0002115556271746,0.0105703370645642,0.0110032081604003,-2.6971101760864258e-06,0.0008711776075263,0.5052631578947369,4.740234375,0.2121234070718645,96,96,96,0.2883029513888889,0.2721354166666667,0.0030381944444444,0.0057493299416523,8.433616876093819,0.2025179669890765,0.2663458726383403,0.1417406871914863,0.0004704902788681,5.0,0.0,,5.0,0.0,,5.0,0.0,,0.0,6.0,-0.1797680412371134,,,0.192,0.0,0.0,0.0,,1.0
source_balanced_cycle72_rank58_obj2_8_c2_x10_300623,72.0,8_c2_x10_300623,7,58,2,source_fill,post_event_1_16,source_balanced_pre_event_sampling,14.0,12.0,1.0,1.0,True,22.75336144594749,source_balanced_pre_event_candidate,1318.6842105263158,131.78947368421052,152.0,5472.39111328125,16.9943904876709,1223,36,1415,228,192,96,96,6398,7311,8766.9375,8776.58203125,9.64453125,0.0728592053055763,0.0733479931950569,0.0004887878894805,0.2121320343560125,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle72_rank58_obj2_8_c2_x10_300623.npz,,4.215550870867446e-05,0.0001647777680773,4.182974225841463e-05,0.0001205684748128,0.0004756524125696,7.84068979555741e-05,0.0064905975013971,0.0067784633953124,-4.138937219977379e-05,0.0005645124862591,0.5368421052631579,9.64453125,0.2121234070718645,96,96,96,0.2548828125,0.2400173611111111,0.0029839409722222,0.0044876570554123,7.005263251610087,0.2159341213194038,0.2489788996845554,0.1433861851692199,0.0021419443943796,8.0,0.0,,7.0,0.0,-0.2493556701030929,6.0,0.0,-0.0347938144329897,0.0210526315789473,2.0,0.0154639175257731,-3.241623711340208,-0.1194992164948453,0.192,0.0,0.0,0.0,,1.0
source_balanced_cycle74_rank59_obj1_8_c2_x10_300623,74.0,8_c2_x10_300623,9,59,1,post_event_1_16,post_event_1_16,source_balanced_pre_event_sampling,12.0,14.0,1.0,1.0,True,26.0005089106223,source_balanced_pre_event_candidate,556.1212121212121,192.72727272727272,33.0,14731.1025390625,34.947486877441406,460,97,652,289,192,96,96,8226,9140,8467.166015625,8462.2314453125,-4.9345703125,0.0883241221308708,0.0879408121109008,-0.0003833100199699,0.2500000000000227,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle74_rank59_obj1_8_c2_x10_300623.npz,,0.0001171730327769,0.0004573169833747,0.0001166382280644,0.0003390910569578,0.0013298443518579,0.0002218955487478,0.0108226463198661,0.0112040191888809,-4.1865743696689606e-05,0.0003902063084145,0.5263157894736842,-4.9345703125,0.2499877956510899,96,96,96,0.2932942708333333,0.2737087673611111,0.0042860243055555,-0.0003693570795747,8.675958521265933,0.2024446531317435,0.092531394218397,0.14398904889822,0.0005948426725208,5.0,0.0,,5.0,0.0,,5.0,0.0,,0.0,6.0,0.1643041237113403,,,0.192,0.0,0.0,0.0,,1.0
source_balanced_cycle74_rank59_obj2_8_c2_x10_300623,74.0,8_c2_x10_300623,9,59,2,post_event_1_16,post_event_1_16,source_balanced_pre_event_sampling,12.0,14.0,1.0,1.0,True,24.338407919293296,source_balanced_pre_event_candidate,809.304347826087,29.13043478260869,46.0,11502.7158203125,28.194883346557617,713,0,905,192,192,96,96,8226,9140,8851.52734375,8849.7265625,-1.80078125,0.0873248428106308,0.0872191488742828,-0.0001056939363479,0.2500000000000227,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle74_rank59_obj2_8_c2_x10_300623.npz,,6.94100817781873e-05,0.000274236590485,6.934211705811322e-05,0.0002033634809777,0.0008032249897951,0.0001339875161647,0.0083297882229089,0.0086052557453513,2.362765371799469e-06,0.0002354897248248,0.5052631578947369,-1.80078125,0.2499877956510899,96,96,96,0.2546657986111111,0.2372504340277778,0.0039333767361111,-3.9291818800108994e-05,12.026459111739875,0.3177810899811124,0.0599317408637333,0.1352720763534307,0.0012412773920511,37.0,-1.0,-0.6269329896907219,37.0,0.0,,37.0,0.0,-0.1630154639175258,0.0,2.0,3.3344072164948457,,,0.192,0.0,0.0,0.0,,1.0
source_balanced_cycle76_rank60_obj1_9_c2_x10_010723,76.0,9_c2_x10_010723,1,60,1,post_event_1_16,post_event_1_16,source_balanced_pre_event_sampling,10.0,16.0,1.0,1.0,True,23.452382044990863,source_balanced_pre_event_candidate,1340.0353982300885,124.95575221238938,113.0,7830.27734375,20.5656795501709,1244,29,1436,221,192,96,96,909,1818,8709.7548828125,8707.8408203125,-1.9140625,0.0746952146291732,0.0745937526226043,-0.0001014620065689,0.2500000000000227,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle76_rank60_obj1_9_c2_x10_010723.npz,,4.041056672576815e-05,0.0001586660706379,4.077467383467592e-05,0.0001163635533885,0.0004589853124343,7.594533963128924e-05,0.0063554034568369,0.00657409587875,7.968535646796227e-05,0.000896958168596,0.4947368421052631,-1.9140625,0.2499877956510899,96,96,96,0.2590060763888889,0.2444118923611111,0.0043402777777777,-0.0020975678783648,7.508930331976741,0.2234131469095628,0.1441795579252986,0.1435717567801475,0.0065003289773906,8.0,0.0,,6.0,0.0,,6.0,0.0,,0.0,2.0,,,,0.192,0.0,0.0,0.0,,1.0
source_balanced_cycle76_rank60_obj2_9_c2_x10_010723,76.0,9_c2_x10_010723,1,60,2,post_event_1_16,post_event_1_16,source_balanced_pre_event_sampling,10.0,16.0,1.0,1.0,True,23.44948962545228,source_balanced_pre_event_candidate,1190.6666666666667,1046.7368421052631,57.0,10542.4970703125,24.14755249023437,1095,951,1287,1143,192,96,96,909,1818,8314.3515625,8314.6298828125,0.2783203125,0.0823720544576644,0.0823763534426689,4.298985004425049e-06,0.2500000000000227,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle76_rank60_obj2_9_c2_x10_010723.npz,,7.49628889025189e-05,0.0002934305099188,7.587672007502988e-05,0.0002145443140761,0.0008393305848585,0.0001395644794683,0.0086537627503275,0.0092043716460466,0.0001037344336509,0.0026226481422781,0.5052631578947369,0.2783203125,0.2499877956510899,96,96,96,0.2833116319444444,0.2695855034722222,0.0042860243055555,0.0015833484348152,8.21450781661271,0.2066761067917578,0.1445417730804133,0.1652343478053808,0.0096260231137083,6.0,0.0,0.0934278350515465,6.0,0.0,-0.0586340206185567,5.0,0.0,,0.0105263157894736,5.0,-0.8028350515463919,-0.6449742268041239,-0.0237763298969072,0.192,0.0,0.0,0.0,,1.0
source_balanced_cycle78_rank61_obj1_9_c2_x10_010723,78.0,9_c2_x10_010723,3,61,1,near_pre_event_1_8,near_pre_event_1_8,source_balanced_pre_event_sampling,8.0,18.0,1.0,0.0,True,23.31754665022192,source_balanced_pre_event_candidate,1337.0852713178294,121.95348837209302,129.0,6522.48046875,18.387556076049805,1241,26,1433,218,192,96,96,2728,3637,8706.62109375,8709.1865234375,2.5654296875,0.0742107853293418,0.0743312984704971,0.0001205131411552,0.25,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle78_rank61_obj1_9_c2_x10_010723.npz,,4.057738624396734e-05,0.0001586987622431,4.126157364225946e-05,0.0001152067779912,0.0004547694901702,7.460835331585258e-05,0.0063662924803793,0.0067154819611459,0.000124083366245,0.001005536566178,0.5157894736842106,2.5654296875,0.2499755907063372,96,96,96,0.2572699652777778,0.2377387152777778,0.0057237413194444,-0.0119968689594072,6.584596159648371,0.1499147051764973,0.8379540920145319,0.1469953563064336,0.0097659101647315,8.0,0.0,0.0103092783505154,6.0,0.0,,5.0,1.0,1.2268041237113407,0.0,2.0,-0.2010309278350515,,,0.192,1.0,1.0,1.0,1.0,
source_balanced_cycle78_rank61_obj2_9_c2_x10_010723,78.0,9_c2_x10_010723,3,61,2,near_pre_event_1_8,near_pre_event_1_8,source_balanced_pre_event_sampling,8.0,18.0,1.0,0.0,True,23.41815372880088,source_balanced_pre_event_candidate,1187.876923076923,1042.953846153846,65.0,9549.6884765625,22.305952072143555,1092,947,1284,1139,192,96,96,2728,3637,8288.068359375,8307.3076171875,19.2392578125,0.0824043601751327,0.0835944041609764,0.0011900439858436,0.25,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle78_rank61_obj2_9_c2_x10_010723.npz,,7.717421976849437e-05,0.0002994714595843,7.828613161109388e-05,0.0002200337185058,0.0008527058933395,0.0001427880633855,0.0087720649316906,0.0097700486890971,0.0001120306551456,0.0031895763240754,0.5052631578947369,19.2392578125,0.2499755907063372,96,96,96,0.28515625,0.2657877604166666,0.0101182725694444,-0.0079191891734679,8.361950222593377,0.2005189451308927,0.3690516961983033,0.1644890196621418,0.0163439194474983,6.0,0.0,0.0618556701030928,6.0,0.0,,5.0,0.0,-0.018041237113402,0.0,6.0,0.1630154639175259,,,0.192,1.0,1.0,1.0,1.0,
source_balanced_cycle80_rank62_obj1_9_c2_x10_010723,80.0,9_c2_x10_010723,5,62,1,source_fill,near_pre_event_1_8,source_balanced_pre_event_sampling,6.0,20.0,1.0,0.0,True,23.150083064243805,source_balanced_pre_event_candidate,1334.1192052980132,112.71523178807946,151.0,5705.8154296875,16.933719635009766,1238,17,1430,209,192,96,96,4548,5456,8691.806640625,8688.6708984375,-3.1357421875,0.0736872553825378,0.0735723748803138,-0.0001148805022239,0.2692582403567336,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle80_rank62_obj1_9_c2_x10_010723.npz,,4.1206556488759816e-05,0.0001582304030307,4.3249339796602726e-05,0.0001166324727819,0.0004521223192568,7.540086517110467e-05,0.0063803768716752,0.0066067503299564,2.0947307348251343e-05,0.0005484751115242,0.5157894736842106,-3.1357421875,0.2692718432362628,96,96,96,0.2565104166666667,0.2331814236111111,0.0122612847222222,-0.0061396613017253,6.390747959505196,0.1875798913515352,1.1111627253411558,0.1487782429903745,0.00701652726965,6.0,5.0,3.476159793814434,5.0,1.0,1.417525773195877,5.0,0.0,,0.0210526315789473,4.0,-1.4793814432989698,15.592783505154644,0.5748123711340213,0.192,1.0,1.0,1.0,1.0,
source_balanced_cycle80_rank62_obj2_9_c2_x10_010723,80.0,9_c2_x10_010723,5,62,2,source_fill,near_pre_event_1_8,source_balanced_pre_event_sampling,6.0,20.0,1.0,0.0,True,23.4685353351648,source_balanced_pre_event_candidate,1185.3538461538462,1036.123076923077,65.0,9524.556640625,22.5175895690918,1089,940,1281,1132,192,96,96,4548,5456,8267.41796875,8285.4951171875,18.0771484375,0.0771297514438629,0.0782842934131622,0.0011545419692993,0.2692582403567336,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle80_rank62_obj2_9_c2_x10_010723.npz,,8.0634250480216e-05,0.0002972729154862,8.692111441632733e-05,0.0002280403568875,0.0008378830330912,0.0001473073789384,0.0088360300287604,0.0093705096282064,-3.959238529205322e-05,0.0027864445000886,0.5263157894736842,18.0771484375,0.2692718432362628,96,96,96,0.2902560763888889,0.2647569444444444,0.0155978732638888,-0.005752895569337,8.31712331888962,0.5330081878554631,0.4739518695899761,0.1613966282457113,0.0149567072620596,6.0,0.0,,6.0,0.0,,5.0,0.0,0.003221649484536,0.0,6.0,0.7332474226804128,,,0.192,1.0,1.0,1.0,1.0,
source_balanced_cycle82_rank63_obj1_9_c2_x10_010723,82.0,9_c2_x10_010723,7,63,1,source_fill,near_pre_event_1_8,source_balanced_pre_event_sampling,4.0,22.0,1.0,0.0,True,24.626899686728283,source_balanced_pre_event_candidate,1330.4888888888888,107.42222222222222,90.0,9840.453125,24.211902618408203,1234,11,1426,203,192,96,96,6367,7275,8675.9912109375,8677.08984375,1.0986328125,0.0741525366902351,0.0741973668336868,4.4830143451690674e-05,0.2692582403567336,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle82_rank63_obj1_9_c2_x10_010723.npz,,5.121286085341126e-05,0.0001752369200403,6.126445077825338e-05,0.0001385694631608,0.00049699175579,8.72304299264215e-05,0.0068175997585058,0.008448279928416,0.0002387287095189,0.0004839956139524,0.5263157894736842,1.0986328125,0.2692718432362628,96,96,96,0.2595486111111111,0.2430555555555555,0.0057237413194444,-0.0100450024162371,6.766197793540293,0.2698548337772837,0.5672196962180323,0.1450181677937507,0.0071275609583814,9.0,3.0,2.5747422680412377,8.0,2.0,2.3073453608247427,6.0,2.0,0.4284793814432991,0.0631578947368421,3.0,0.1346649484536081,33.661726804123724,1.2409058969072164,0.192,1.0,1.0,1.0,1.0,
source_balanced_cycle82_rank63_obj2_9_c2_x10_010723,82.0,9_c2_x10_010723,7,63,2,source_fill,near_pre_event_1_8,source_balanced_pre_event_sampling,4.0,22.0,1.0,0.0,True,24.18249331912291,source_balanced_pre_event_candidate,1186.642857142857,1032.357142857143,56.0,10968.7060546875,25.34671211242676,1091,936,1283,1128,192,96,96,6367,7275,8288.8076171875,8306.31640625,17.5087890625,0.0777982994914054,0.078857384622097,0.0010590851306915,0.2692582403567336,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle82_rank63_obj2_9_c2_x10_010723.npz,,0.0001197087476612,0.0003356929490109,0.0001580349198775,0.0003037390124518,0.0009248262475011,0.0001835518924053,0.0098729841411113,0.0141857532784342,0.0005031367763876,0.0017345749462644,0.5052631578947369,17.5087890625,0.2692718432362628,96,96,96,0.2861328125,0.2685546875,0.0094943576388888,-0.0066038920434206,13.897241496158802,1.7793658656407398,0.2447527522145642,0.1656075995415449,0.0119045353878635,6.0,0.0,0.1192010309278351,6.0,0.0,,5.0,0.0,,0.0,5.0,-1.4600515463917536,,,0.192,1.0,1.0,1.0,1.0,
source_balanced_cycle84_rank64_obj1_9_c2_x10_010723,84.0,9_c2_x10_010723,9,64,1,source_fill,near_pre_event_1_8,source_balanced_pre_event_sampling,2.0,24.0,1.0,0.0,True,23.316850427942136,source_balanced_pre_event_candidate,1332.9481481481482,105.71851851851852,135.0,6355.63525390625,18.092443466186523,1237,10,1429,202,192,96,96,8186,9095,8674.3056640625,8669.9755859375,-4.330078125,0.0743290558457374,0.0741708353161811,-0.0001582205295562,0.2915475947422533,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle84_rank64_obj1_9_c2_x10_010723.npz,,4.842868293053471e-05,0.0001772838921169,5.361478906706907e-05,0.0001310419611399,0.0004916154168313,8.25025636004284e-05,0.0068291882053017,0.0086586280725896,0.0005644215270876,9.839190170168877e-05,0.5263157894736842,-4.330078125,0.2915601564253875,96,96,96,0.2600911458333333,0.2430013020833333,0.0087348090277777,-0.0086223169700386,6.093818511214539,0.1952981037774562,0.2578627698105505,0.1441613137722015,0.0053622419825879,8.0,3.0,2.270618556701032,6.0,2.0,0.4168814432989692,5.0,0.0,,0.0210526315789473,4.0,0.4600515463917528,5.778994845360827,0.2130368659793814,0.192,1.0,1.0,1.0,1.0,
source_balanced_cycle84_rank64_obj2_9_c2_x10_010723,84.0,9_c2_x10_010723,9,64,2,source_fill,near_pre_event_1_8,source_balanced_pre_event_sampling,2.0,24.0,1.0,0.0,True,23.754603787224102,source_balanced_pre_event_candidate,1185.1333333333334,1028.9333333333334,60.0,10228.40234375,23.703378677368164,1089,933,1281,1125,192,96,96,8186,9095,8297.2705078125,8295.58203125,-1.6884765625,0.0778425633907318,0.0777446031570434,-9.796023368835448e-05,0.2915475947422533,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle84_rank64_obj2_9_c2_x10_010723.npz,,0.0001053521700669,0.0003459652129095,0.0001232237846124,0.000271563505521,0.000926150381565,0.0001658184628468,0.0098878480494022,0.0144416055642068,0.0013690022751688,0.0008178477485974,0.5263157894736842,-1.6884765625,0.2915601564253875,96,96,96,0.2877604166666667,0.2681749131944444,0.0086263020833333,-0.0039467303613616,15.741629456591228,1.1111256282063695,0.3441189798398028,0.1599558647722005,0.0066321408496113,6.0,0.0,,6.0,0.0,,5.0,0.0,,0.0,6.0,,,,0.192,1.0,1.0,1.0,1.0,
